time,place,mag,type,geometry
1688260136610,"139 km N of Suárez, Puerto Rico",3.74,earthquake,"{'type': 'Point', 'coordinates': [-65.6798, 19.6833, 48]}"
1688257360811,southeast of the Loyalty Islands,4.5,earthquake,"{'type': 'Point', 'coordinates': [174.2415, -22.3204, 10]}"
1688256760914,"140 km ENE of Katobu, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [123.8656, -4.2769, 11.014]}"
1688255952250,"136 km N of Suárez, Puerto Rico",3.82,earthquake,"{'type': 'Point', 'coordinates': [-65.758, 19.6621, 59]}"
1688255411800,,4.6,earthquake,"{'type': 'Point', 'coordinates': [-173.4025, -16.8314, 82.437]}"
1688254953712,"249 km ENE of Levuka, Fiji",4.2,earthquake,"{'type': 'Point', 'coordinates': [-178.3803, -17.6099, 595.601]}"
1688252973630,"18 km SE of Boca de Yuma, Dominican Republic",3.76,earthquake,"{'type': 'Point', 'coordinates': [-68.4675, 18.2836, 99]}"
1688250089296,"105 km NNE of Neiafu, Tonga",5.0,earthquake,"{'type': 'Point', 'coordinates': [-173.5802, -17.7783, 46.349]}"
1688248835910,"108 km NNE of Cruz Bay, U.S. Virgin Islands",3.8,earthquake,"{'type': 'Point', 'coordinates': [-64.5591, 19.2856, 12]}"
1688243445712,"155 km WNW of Sola, Vanuatu",4.4,earthquake,"{'type': 'Point', 'coordinates': [166.3062, -13.1794, 10]}"
1688241639805,"207 km SSW of ‘Ohonua, Tonga",4.6,earthquake,"{'type': 'Point', 'coordinates': [-175.3595, -23.1748, 10]}"
1688240908867,"169 km SE of Pondaguitan, Philippines",4.4,earthquake,"{'type': 'Point', 'coordinates': [127.0969, 5.1351, 84.791]}"
1688238085495,"Bonin Islands, Japan region",4.0,earthquake,"{'type': 'Point', 'coordinates': [138.0574, 28.7161, 519.61]}"
1688237436354,"southwest of Sumatra, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [103.8629, -6.7413, 26.011]}"
1688237055889,"58 km NNE of Pototano, Indonesia",4.7,earthquake,"{'type': 'Point', 'coordinates': [117.6532, -7.9093, 11.629]}"
1688235167918,Mid-Indian Ridge,4.4,earthquake,"{'type': 'Point', 'coordinates': [71.9997, -26.4903, 10]}"
1688228343003,Fiji region,4.5,earthquake,"{'type': 'Point', 'coordinates': [-178.4465, -18.0496, 607.802]}"
1688227994392,"86 km SSW of Waxxari, China",4.5,earthquake,"{'type': 'Point', 'coordinates': [87.1355, 37.9322, 10]}"
1688224865813,"69 km W of San Antonio de los Cobres, Argentina",4.5,earthquake,"{'type': 'Point', 'coordinates': [-67.0029, -24.2294, 172.745]}"
1688222335223,,4.9,earthquake,"{'type': 'Point', 'coordinates': [141.1034, 35.5011, 39.302]}"
1688220866110,"130 km N of Suárez, Puerto Rico",3.9,earthquake,"{'type': 'Point', 'coordinates': [-65.7573, 19.6086, 60]}"
1688218989484,"3 km NW of Huizachal, Mexico",4.2,earthquake,"{'type': 'Point', 'coordinates': [-93.8293, 16.0739, 94.638]}"
1688218889176,"88 km WSW of Nikolski, Alaska",4.8,earthquake,"{'type': 'Point', 'coordinates': [-170.1165, 52.7127, 80.357]}"
1688217932504,"12 km NNE of Lata, Solomon Islands",4.3,earthquake,"{'type': 'Point', 'coordinates': [165.854, -10.6297, 174.55]}"
1688217674797,"261 km N of Likisá, Timor Leste",4.5,earthquake,"{'type': 'Point', 'coordinates': [125.1595, -6.2265, 541.104]}"
1688217103069,south of the Kermadec Islands,4.7,earthquake,"{'type': 'Point', 'coordinates': [-178.8766, -34.9264, 10]}"
1688216231673,"49 km ESE of Farkhār, Afghanistan",4.2,earthquake,"{'type': 'Point', 'coordinates': [70.3799, 36.4332, 212.628]}"
1688215742481,south of the Fiji Islands,4.2,earthquake,"{'type': 'Point', 'coordinates': [-179.5842, -23.6624, 558.408]}"
1688215562541,southern East Pacific Rise,4.3,earthquake,"{'type': 'Point', 'coordinates': [-116.088, -49.3451, 10]}"
1688210098891,"62 km NNW of Sinabang, Indonesia",4.1,earthquake,"{'type': 'Point', 'coordinates': [96.0994, 2.9744, 37.818]}"
1688209179481,"12 km ESE of El Carmen de Chucurí, Colombia",4.3,earthquake,"{'type': 'Point', 'coordinates': [-73.4187, 6.6362, 124.108]}"
1688206161841,"66 km W of Merizo Village, Guam",3.9,earthquake,"{'type': 'Point', 'coordinates': [144.0661, 13.1715, 142.619]}"
1688204971725,"178 km S of Hydaburg, Alaska",4.3,earthquake,"{'type': 'Point', 'coordinates': [-133.2013, 53.6208, 10]}"
1688202901085,"118 km SW of Severo-Kuril’sk, Russia",5.3,earthquake,"{'type': 'Point', 'coordinates': [155.0264, 49.8759, 132.655]}"
1688200526639,southeast of the Loyalty Islands,4.4,earthquake,"{'type': 'Point', 'coordinates': [170.7581, -23.3556, 10]}"
1688197648957,,4.1,earthquake,"{'type': 'Point', 'coordinates': [142.0659, 23.3897, 188.258]}"
1688196583096,South Indian Ocean,5.9,earthquake,"{'type': 'Point', 'coordinates': [88.7184, -0.1517, 31]}"
1688195927584,"52 km NW of San Antonio de los Cobres, Argentina",4.2,earthquake,"{'type': 'Point', 'coordinates': [-66.6738, -23.8742, 206.132]}"
1688195813992,"166 km N of Barra Patuca, Honduras",4.1,earthquake,"{'type': 'Point', 'coordinates': [-84.2456, 17.3084, 10]}"
1688194506870,"71 km NE of Cruz Bay, U.S. Virgin Islands",3.74,earthquake,"{'type': 'Point', 'coordinates': [-64.3921, 18.8496, 22]}"
1688193241917,"272 km SW of Houma, Tonga",4.1,earthquake,"{'type': 'Point', 'coordinates': [-176.9566, -23.0884, 184.075]}"
1688188840883,"12 km ENE of Adak, Alaska",3.7,earthquake,"{'type': 'Point', 'coordinates': [-176.4727, 51.9278, 115.815]}"
1688187412873,"108 km NE of Atka, Alaska",4.1,earthquake,"{'type': 'Point', 'coordinates': [-172.9368, 52.7922, 186.76]}"
1688186532039,"83 km ENE of Pilar, Philippines",4.7,earthquake,"{'type': 'Point', 'coordinates': [126.8261, 10.0893, 10]}"
1688185435650,"136 km N of Suárez, Puerto Rico",3.68,earthquake,"{'type': 'Point', 'coordinates': [-65.7443, 19.6603, 47]}"
1688184448833,"121 km SE of Adak, Alaska",3.6,earthquake,"{'type': 'Point', 'coordinates': [-175.1622, 51.2733, 10]}"
1688184440260,southeast of the Loyalty Islands,4.7,earthquake,"{'type': 'Point', 'coordinates': [170.7184, -23.3939, 10]}"
1688183980351,"110 km ENE of Pilar, Philippines",4.6,earthquake,"{'type': 'Point', 'coordinates': [127.0563, 10.1775, 10]}"
1688183766997,"23 km SSW of Bowangshan, China",4.4,earthquake,"{'type': 'Point', 'coordinates': [104.9825, 28.1045, 10]}"
1688183648880,"54 km NE of Cruz Bay, U.S. Virgin Islands",3.8,earthquake,"{'type': 'Point', 'coordinates': [-64.4606, 18.7046, 125]}"
1688182646560,"74 km W of San Antonio de los Cobres, Argentina",4.5,earthquake,"{'type': 'Point', 'coordinates': [-67.055, -24.2121, 173.135]}"
1688182165682,"18 km WSW of Pocito, Argentina",4.7,earthquake,"{'type': 'Point', 'coordinates': [-68.7634, -31.7581, 32.179]}"
1688181745828,"54 km W of El Habillal, Mexico",4.5,earthquake,"{'type': 'Point', 'coordinates': [-102.8777, 17.9206, 10]}"
1688175900940,"130 km N of Suárez, Puerto Rico",3.85,earthquake,"{'type': 'Point', 'coordinates': [-65.7256, 19.606, 79]}"
1688173294370,,3.83,earthquake,"{'type': 'Point', 'coordinates': [-65.7233, 19.548, 91]}"
1688173207846,Central Turkey,4.3,earthquake,"{'type': 'Point', 'coordinates': [36.572, 38.0471, 0.876]}"
1688168915795,Fiji region,4.1,earthquake,"{'type': 'Point', 'coordinates': [-179.1308, -20.8348, 627.308]}"
1688168272475,South Indian Ocean,5.0,earthquake,"{'type': 'Point', 'coordinates': [58.137, -34.0581, 10]}"
1688166019070,"142 km N of Suárez, Puerto Rico",3.78,earthquake,"{'type': 'Point', 'coordinates': [-65.7256, 19.7096, 39]}"
1688158234103,south of the Fiji Islands,4.1,earthquake,"{'type': 'Point', 'coordinates': [179.8145, -25.0938, 492.835]}"
1688154344688,"113 km E of Pilar, Philippines",4.1,earthquake,"{'type': 'Point', 'coordinates': [127.132, 9.9626, 10]}"
1688153650850,Puerto Rico region,3.84,earthquake,"{'type': 'Point', 'coordinates': [-65.8251, 19.6626, 90]}"
1688151861595,"150 km SSE of Alo, Wallis and Futuna",4.1,earthquake,"{'type': 'Point', 'coordinates': [-177.753, -15.6231, 443.428]}"
1688151536031,"61 km SE of Hihifo, Tonga",5.0,earthquake,"{'type': 'Point', 'coordinates': [-173.3848, -16.3426, 55.326]}"
1688150783851,northern Mid-Atlantic Ridge,4.6,earthquake,"{'type': 'Point', 'coordinates': [-27.9625, 45.0814, 10]}"
1688148920500,"132 km N of Suárez, Puerto Rico",3.98,earthquake,"{'type': 'Point', 'coordinates': [-65.7225, 19.6238, 56]}"
1688148187190,"135 km N of Suárez, Puerto Rico",3.91,earthquake,"{'type': 'Point', 'coordinates': [-65.753, 19.6501, 45]}"
1688147838344,"40 km SSE of Tarama, Japan",4.6,earthquake,"{'type': 'Point', 'coordinates': [124.9122, 24.3561, 41.434]}"
1688146076456,"118 km SSE of Lata, Solomon Islands",4.5,earthquake,"{'type': 'Point', 'coordinates': [166.2274, -11.706, 77.481]}"
1688143613102,"72 km SW of Kēng Tung, Myanmar",4.5,earthquake,"{'type': 'Point', 'coordinates': [99.5285, 21.0899, 10]}"
1688138201804,"95 km WSW of Constitución, Chile",4.2,earthquake,"{'type': 'Point', 'coordinates': [-73.3627, -35.7074, 10]}"
1688138076125,"59 km ESE of Kainantu, Papua New Guinea",4.5,earthquake,"{'type': 'Point', 'coordinates': [146.3959, -6.3952, 73.206]}"
1688136133798,"204 km W of Hihifo, Tonga",4.1,earthquake,"{'type': 'Point', 'coordinates': [-175.6967, -16.147, 355.84]}"
1688135023364,Chagos Archipelago region,4.2,earthquake,"{'type': 'Point', 'coordinates': [68.439, -7.0368, 10]}"
1688129862414,"82 km SSW of Bambanglipuro, Indonesia",5.9,earthquake,"{'type': 'Point', 'coordinates': [110.0229, -8.6478, 76.421]}"
1688128216219,"121 km S of Vanimo, Papua New Guinea",4.1,earthquake,"{'type': 'Point', 'coordinates': [141.2316, -3.7806, 110.693]}"
1688122240797,"74 km NW of Murghob, Tajikistan",4.1,earthquake,"{'type': 'Point', 'coordinates': [73.4183, 38.6833, 94.183]}"
1688121450715,"55 km NW of Luwuk, Indonesia",4.9,earthquake,"{'type': 'Point', 'coordinates': [122.4631, -0.5743, 10]}"
1688121187210,"northern Xinjiang, China",4.3,earthquake,"{'type': 'Point', 'coordinates': [82.8022, 43.2819, 10]}"
1688120989017,"184 km N of Tobelo, Indonesia",4.7,earthquake,"{'type': 'Point', 'coordinates': [127.9104, 3.3941, 102.912]}"
1688120244626,"180 km N of Maubara, Timor Leste",4.6,earthquake,"{'type': 'Point', 'coordinates': [124.899, -7.0055, 552.869]}"
1688118717239,"60 km ESE of Ambunti, Papua New Guinea",4.3,earthquake,"{'type': 'Point', 'coordinates': [143.3165, -4.4389, 85.326]}"
1688117695442,Owen Fracture Zone region,4.5,earthquake,"{'type': 'Point', 'coordinates': [57.8606, 11.4597, 10]}"
1688115288085,"118 km SSW of Kokopo, Papua New Guinea",4.4,earthquake,"{'type': 'Point', 'coordinates': [151.7642, -5.2918, 55.964]}"
1688111386362,"25 km ENE of Mesariá, Greece",4.3,earthquake,"{'type': 'Point', 'coordinates': [25.6829, 36.5258, 11.1]}"
1688106320970,"283 km WSW of Adak, Alaska",3.7,earthquake,"{'type': 'Point', 'coordinates': [179.5054, 51.0483, 35]}"
1688103842011,"88 km NNW of Sarupathar, India",4.4,earthquake,"{'type': 'Point', 'coordinates': [96.6035, 26.9851, 10]}"
1688102619615,"23 km SE of Takahagi, Japan",4.3,earthquake,"{'type': 'Point', 'coordinates': [140.9286, 36.5965, 55.121]}"
1688102197482,South Sandwich Islands region,4.6,earthquake,"{'type': 'Point', 'coordinates': [-24.9232, -60.3188, 10]}"
1688101858375,"135 km SSW of Panguna, Papua New Guinea",4.4,earthquake,"{'type': 'Point', 'coordinates': [155.1648, -7.5034, 10]}"
1688098990650,"132 km NNW of Santa Cruz de los Taques, Venezuela",4.5,earthquake,"{'type': 'Point', 'coordinates': [-70.6809, 12.9502, 27.654]}"
1688097260002,"2 km S of Čibača, Croatia",4.1,earthquake,"{'type': 'Point', 'coordinates': [18.1671, 42.6054, 10]}"
1688091670140,"165 km NNE of Cruz Bay, U.S. Virgin Islands",3.82,earthquake,"{'type': 'Point', 'coordinates': [-64.2373, 19.7258, 37]}"
1688090438549,Banda Sea,4.7,earthquake,"{'type': 'Point', 'coordinates': [129.4659, -6.9487, 178.298]}"
1688089948221,"21 km SE of Vistahermosa, Colombia",4.7,earthquake,"{'type': 'Point', 'coordinates': [-73.6029, 2.9948, 10]}"
1688082219818,central Mid-Atlantic Ridge,4.7,earthquake,"{'type': 'Point', 'coordinates': [-28.7033, -0.4824, 10]}"
1688078908050,"129 km N of Suárez, Puerto Rico",3.71,earthquake,"{'type': 'Point', 'coordinates': [-65.6566, 19.5886, 52]}"
1688073252710,"67 km E of Hualien City, Taiwan",4.2,earthquake,"{'type': 'Point', 'coordinates': [122.2653, 23.9049, 10]}"
1688071020014,"67 km N of Atka, Alaska",3.9,earthquake,"{'type': 'Point', 'coordinates': [-174.2957, 52.8017, 228.095]}"
1688070400364,"27 km NNW of Murghob, Tajikistan",4.2,earthquake,"{'type': 'Point', 'coordinates': [73.8728, 38.4033, 138.127]}"
1688069438266,"68 km NNE of Finschhafen, Papua New Guinea",4.5,earthquake,"{'type': 'Point', 'coordinates': [148.1295, -6.0106, 94.75]}"
1688061881094,southeast of the Loyalty Islands,4.8,earthquake,"{'type': 'Point', 'coordinates': [171.0209, -23.2482, 10]}"
1688061777023,"76 km N of Chickaloon, Alaska",3.6,earthquake,"{'type': 'Point', 'coordinates': [-148.2333, 62.4776, 43]}"
1688057876166,Banda Sea,4.2,earthquake,"{'type': 'Point', 'coordinates': [123.4868, -4.3913, 10]}"
1688057442533,Fiji region,4.0,earthquake,"{'type': 'Point', 'coordinates': [-178.7109, -21.1654, 553.012]}"
1688055321354,south of the Fiji Islands,4.6,earthquake,"{'type': 'Point', 'coordinates': [-176.8962, -23.7921, 121.039]}"
1688053685468,"10 km ESE of Hitachi, Japan",4.2,earthquake,"{'type': 'Point', 'coordinates': [140.7564, 36.5555, 59.21]}"
1688052763658,"34 km SSW of Mount Buller, Australia",4.4,earthquake,"{'type': 'Point', 'coordinates': [146.3071, -37.4416, 10]}"
1688049644948,"57 km WNW of Yonakuni, Japan",4.3,earthquake,"{'type': 'Point', 'coordinates': [122.4949, 24.6938, 104.422]}"
1688047383091,"24 km SSE of Iztapa, Guatemala",4.3,earthquake,"{'type': 'Point', 'coordinates': [-90.5829, 13.7451, 81.122]}"
1688046758833,"31 km SE of Caburan, Philippines",4.6,earthquake,"{'type': 'Point', 'coordinates': [125.8156, 5.6935, 120.851]}"
1688045684559,"7 km ENE of Ekinözü, Turkey",4.2,earthquake,"{'type': 'Point', 'coordinates': [37.2715, 38.0788, 10]}"
1688040272624,south of Tonga,4.6,earthquake,"{'type': 'Point', 'coordinates': [-175.4132, -24.7814, 10]}"
1688038218334,Philippine Islands region,5.2,earthquake,"{'type': 'Point', 'coordinates': [126.9028, 10.1859, 22.001]}"
1688035954773,"54 km SSW of Achanizo, Peru",4.4,earthquake,"{'type': 'Point', 'coordinates': [-74.1597, -16.2662, 35.951]}"
1688033318923,"216 km ENE of Levuka, Fiji",4.5,earthquake,"{'type': 'Point', 'coordinates': [-178.7736, -17.3749, 556.051]}"
1688026587089,"223 km WNW of Tual, Indonesia",4.1,earthquake,"{'type': 'Point', 'coordinates': [130.8285, -5.0119, 65.567]}"
1688026140089,"167 km WNW of Tobelo, Indonesia",4.7,earthquake,"{'type': 'Point', 'coordinates': [126.5527, 2.1059, 44.571]}"
1688023960260,"87 km NNW of San Antonio, Puerto Rico",3.93,earthquake,"{'type': 'Point', 'coordinates': [-67.4315, 19.2126, 46]}"
1688023727686,"62 km S of Lakatoro, Vanuatu",4.2,earthquake,"{'type': 'Point', 'coordinates': [167.4783, -16.6612, 35]}"
1688021814497,"63 km WNW of Panguna, Papua New Guinea",4.6,earthquake,"{'type': 'Point', 'coordinates': [154.9372, -6.1366, 175.87]}"
1688021553067,"Off the coast of Maule, Chile",4.1,earthquake,"{'type': 'Point', 'coordinates': [-73.4381, -35.7313, 24.546]}"
1688016488743,"17 km WSW of Göksun, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [36.298, 37.9845, 10]}"
1688015750086,Fiji region,4.9,earthquake,"{'type': 'Point', 'coordinates': [-178.1323, -20.3689, 524.239]}"
1688015739734,"19 km NE of Barcelona, Philippines",4.5,earthquake,"{'type': 'Point', 'coordinates': [126.5507, 8.2949, 64.118]}"
1688014678964,"38 km SE of Khorugh, Tajikistan",5.0,earthquake,"{'type': 'Point', 'coordinates': [71.798, 37.2073, 129.867]}"
1688010496111,off the coast of Central America,4.4,earthquake,"{'type': 'Point', 'coordinates': [-84.5602, 2.2078, 10]}"
1688004418451,"51 km NW of Tobelo, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [127.6309, 1.9885, 89.651]}"
1688000656337,"86 km NE of Khandūd, Afghanistan",4.5,earthquake,"{'type': 'Point', 'coordinates': [73.1129, 37.4017, 65.627]}"
1687998953686,"249 km SSW of ‘Ohonua, Tonga",4.6,earthquake,"{'type': 'Point', 'coordinates': [-175.4668, -23.5466, 16.767]}"
1687992837077,"140 km NNW of Finschhafen, Papua New Guinea",4.3,earthquake,"{'type': 'Point', 'coordinates': [147.2702, -5.4275, 214.055]}"
1687992504047,east of the Kuril Islands,4.6,earthquake,"{'type': 'Point', 'coordinates': [154.009, 46.7943, 10]}"
1687992114339,South Sandwich Islands region,5.1,earthquake,"{'type': 'Point', 'coordinates': [-26.1043, -59.0079, 127.402]}"
1687988462988,"112 km NW of Madang, Papua New Guinea",4.5,earthquake,"{'type': 'Point', 'coordinates': [145.1046, -4.4648, 10]}"
1687987803212,"86 km S of Panguna, Papua New Guinea",4.6,earthquake,"{'type': 'Point', 'coordinates': [155.3829, -7.0931, 10]}"
1687981053205,"196 km NE of Kuril’sk, Russia",4.0,earthquake,"{'type': 'Point', 'coordinates': [149.4196, 46.6298, 180.27]}"
1687979317604,Iran-Iraq border region,4.6,earthquake,"{'type': 'Point', 'coordinates': [47.3286, 32.5094, 13.948]}"
1687972676123,"24 km NNE of Khanu Woralaksaburi, Thailand",4.1,earthquake,"{'type': 'Point', 'coordinates': [99.9211, 16.2764, 11.004]}"
1687972090541,,4.5,earthquake,"{'type': 'Point', 'coordinates': [143.7065, 39.961, 10]}"
1687970613554,western Xizang,4.5,earthquake,"{'type': 'Point', 'coordinates': [88.9465, 34.367, 10]}"
1687965609345,Tonga region,4.7,earthquake,"{'type': 'Point', 'coordinates': [-175.2886, -23.7905, 10]}"
1687963323570,"139 km NW of Sola, Vanuatu",4.5,earthquake,"{'type': 'Point', 'coordinates': [166.6647, -12.9567, 10]}"
1687958515168,,4.4,earthquake,"{'type': 'Point', 'coordinates': [127.2546, 1.7544, 106.678]}"
1687952413412,"Auckland Islands, New Zealand region",4.6,earthquake,"{'type': 'Point', 'coordinates': [163.4828, -49.8404, 10]}"
1687949653629,"87 km NW of Fangale’ounga, Tonga",5.4,earthquake,"{'type': 'Point', 'coordinates': [-174.969, -19.2514, 117.667]}"
1687948443677,south of Tonga,4.6,earthquake,"{'type': 'Point', 'coordinates': [-175.9448, -24.0764, 22.952]}"
1687941285730,"59 km NW of Pizarro, Colombia",4.3,earthquake,"{'type': 'Point', 'coordinates': [-77.7289, 5.351, 18.135]}"
1687938064160,"78 km SSE of Ust’-Kamchatsk Staryy, Russia",4.0,earthquake,"{'type': 'Point', 'coordinates': [163.0748, 55.6066, 45.817]}"
1687936833892,,4.7,earthquake,"{'type': 'Point', 'coordinates': [-175.8305, -23.649, 10]}"
1687936530354,south of the Fiji Islands,4.6,earthquake,"{'type': 'Point', 'coordinates': [179.5591, -23.8242, 548.099]}"
1687927530389,south of the Fiji Islands,4.5,earthquake,"{'type': 'Point', 'coordinates': [-179.7531, -23.2282, 548.081]}"
1687926437831,"2 km SW of Ōami, Japan",4.3,earthquake,"{'type': 'Point', 'coordinates': [140.2924, 35.5006, 88.942]}"
1687926390223,,4.9,earthquake,"{'type': 'Point', 'coordinates': [-26.7771, -56.3939, 64.693]}"
1687926088983,"93 km W of Labasa, Fiji",5.5,earthquake,"{'type': 'Point', 'coordinates': [178.5024, -16.2722, 10]}"
1687924444747,Guam region,4.9,earthquake,"{'type': 'Point', 'coordinates': [144.5925, 13.0597, 54.377]}"
1687924195518,Santa Cruz Islands,4.6,earthquake,"{'type': 'Point', 'coordinates': [167.5853, -12.3784, 10]}"
1687923526670,Fiji region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-177.6746, -19.0565, 561.334]}"
1687921691986,"near the east coast of Honshu, Japan",4.6,earthquake,"{'type': 'Point', 'coordinates': [141.4123, 35.728, 35]}"
1687920417305,"50 km W of San Antonio de los Cobres, Argentina",4.4,earthquake,"{'type': 'Point', 'coordinates': [-66.8183, -24.1774, 197.167]}"
1687919205592,south of Tonga,4.4,earthquake,"{'type': 'Point', 'coordinates': [-175.473, -24.6514, 10]}"
1687918967657,Tonga region,4.3,earthquake,"{'type': 'Point', 'coordinates': [-171.0844, -18.8076, 10]}"
1687915523151,Tonga region,4.6,earthquake,"{'type': 'Point', 'coordinates': [-175.7806, -23.7819, 10]}"
1687909101428,"Primor'ye, Russia",5.8,earthquake,"{'type': 'Point', 'coordinates': [133.9943, 42.0836, 442]}"
1687908515899,Kuril Islands,4.4,earthquake,"{'type': 'Point', 'coordinates': [153.7343, 47.5921, 66.124]}"
1687902228006,southeast of the Loyalty Islands,4.6,earthquake,"{'type': 'Point', 'coordinates': [170.9981, -23.4508, 10]}"
1687899835332,"95 km W of Malango, Solomon Islands",4.4,earthquake,"{'type': 'Point', 'coordinates': [158.8485, -9.7851, 11.011]}"
1687897131601,"5 km NE of Yacuiba, Bolivia",4.4,earthquake,"{'type': 'Point', 'coordinates': [-63.641, -21.9847, 524.307]}"
1687893187984,"Sunda Strait, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [104.7319, -6.6684, 64.102]}"
1687892296469,"295 km S of Lembar, Indonesia",4.8,earthquake,"{'type': 'Point', 'coordinates': [116.2307, -11.3915, 10]}"
1687887840897,Fiji region,4.5,earthquake,"{'type': 'Point', 'coordinates': [-179.4565, -21.8562, 590.1]}"
1687887819249,Fiji region,4.5,earthquake,"{'type': 'Point', 'coordinates': [-179.3824, -21.819, 589.35]}"
1687884919240,"Kepulauan Babar, Indonesia",4.9,earthquake,"{'type': 'Point', 'coordinates': [129.9077, -7.0553, 133.046]}"
1687883763429,"148 km S of Kokopo, Papua New Guinea",4.5,earthquake,"{'type': 'Point', 'coordinates': [152.042, -5.6669, 10]}"
1687881421048,"200 km SE of Pondaguitan, Philippines",4.3,earthquake,"{'type': 'Point', 'coordinates': [127.3006, 4.9418, 18.602]}"
1687881190162,Banda Sea,4.3,earthquake,"{'type': 'Point', 'coordinates': [129.9808, -6.8368, 107.688]}"
1687879094923,"31 km S of Angoram, Papua New Guinea",4.8,earthquake,"{'type': 'Point', 'coordinates': [144.0735, -4.3447, 135.076]}"
1687874847441,"3 km ESE of Muisne, Ecuador",5.0,earthquake,"{'type': 'Point', 'coordinates': [-79.9871, 0.5974, 35]}"
1687872775741,"98 km SW of Labuan, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [105.1986, -7.0095, 21.034]}"
1687869608287,"11 km WNW of Sivrice, Turkey",4.2,earthquake,"{'type': 'Point', 'coordinates': [39.1965, 38.5003, 9.959]}"
1687864960153,"57 km NE of Rabaul, Papua New Guinea",4.7,earthquake,"{'type': 'Point', 'coordinates': [152.5904, -3.9071, 10]}"
1687863356610,"4 km E of Jordán, Colombia",4.5,earthquake,"{'type': 'Point', 'coordinates': [-73.0596, 6.7328, 161.999]}"
1687862603363,southeast of the Loyalty Islands,4.3,earthquake,"{'type': 'Point', 'coordinates': [170.7467, -23.2713, 10]}"
1687860350542,"Volcano Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [143.1667, 22.7566, 80.728]}"
1687860141736,"21 km SSE of Coquimbo, Chile",4.6,earthquake,"{'type': 'Point', 'coordinates': [-71.2607, -30.1306, 65.536]}"
1687859697960,"97 km NNW of San Antonio, Puerto Rico",3.61,earthquake,"{'type': 'Point', 'coordinates': [-67.576, 19.248, 25]}"
1687856316362,south of the Fiji Islands,4.3,earthquake,"{'type': 'Point', 'coordinates': [179.8839, -25.1837, 504.642]}"
1687847316312,"25 km NE of Skwentna, Alaska",3.7,earthquake,"{'type': 'Point', 'coordinates': [-151.1085, 62.1738, 72.9]}"
1687842953912,"30 km SW of Ashkāsham, Afghanistan",4.5,earthquake,"{'type': 'Point', 'coordinates': [71.2895, 36.4892, 127.013]}"
1687837682855,"71 km SSW of Cilacap, Indonesia",4.0,earthquake,"{'type': 'Point', 'coordinates': [108.7915, -8.3358, 77.217]}"
1687832754879,,3.9,earthquake,"{'type': 'Point', 'coordinates': [138.2815, 30.4126, 435.53]}"
1687832603267,"292 km ENE of Lospalos, Timor Leste",4.2,earthquake,"{'type': 'Point', 'coordinates': [129.2833, -7.175, 99.616]}"
1687832243353,"158 km SSE of Alo, Wallis and Futuna",4.3,earthquake,"{'type': 'Point', 'coordinates': [-177.3932, -15.5597, 423.112]}"
1687827910313,Banda Sea,4.0,earthquake,"{'type': 'Point', 'coordinates': [129.4056, -6.6635, 112.302]}"
1687827684501,"135 km SW of Abepura, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [139.8784, -3.5559, 77.697]}"
1687823908871,"38 km S of Parapat, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [98.9728, 2.3196, 173.594]}"
1687823070980,"280 km S of ‘Ohonua, Tonga",4.7,earthquake,"{'type': 'Point', 'coordinates': [-175.4815, -23.8225, 10]}"
1687815010533,"35 km SE of Khorugh, Tajikistan",4.1,earthquake,"{'type': 'Point', 'coordinates': [71.8746, 37.3011, 140.638]}"
1687812379287,"44 km W of San Antonio de los Cobres, Argentina",4.1,earthquake,"{'type': 'Point', 'coordinates': [-66.7531, -24.177, 193.353]}"
1687811538510,,4.5,earthquake,"{'type': 'Point', 'coordinates': [122.1553, 10.0133, 10]}"
1687806955826,south of the Kermadec Islands,4.7,earthquake,"{'type': 'Point', 'coordinates': [-179.8674, -33.5492, 88.348]}"
1687802737303,"281 km SSE of Port Blair, India",4.6,earthquake,"{'type': 'Point', 'coordinates': [93.7769, 9.3365, 10]}"
1687802071314,"103 km NNW of Hihifo, Tonga",4.8,earthquake,"{'type': 'Point', 'coordinates': [-174.2865, -15.1508, 171.421]}"
1687799193458,southeast of the Loyalty Islands,4.4,earthquake,"{'type': 'Point', 'coordinates': [171.9536, -23.9077, 10]}"
1687797952001,"153 km W of Attu Station, Alaska",3.9,earthquake,"{'type': 'Point', 'coordinates': [170.9202, 53.0046, 10]}"
1687795443810,"24 km NNE of Colchani, Bolivia",4.7,earthquake,"{'type': 'Point', 'coordinates': [-66.8171, -20.1039, 244.425]}"
1687793330902,"178 km NE of Lospalos, Timor Leste",4.4,earthquake,"{'type': 'Point', 'coordinates': [128.2571, -7.5034, 151.465]}"
1687786323058,"277 km SSE of Port Blair, India",4.9,earthquake,"{'type': 'Point', 'coordinates': [93.5555, 9.2868, 10]}"
