Id,Year,Month,Day,Hour,Minute,Second,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Injuries,Damage ($Mil),Houses Destroyed
5350,1993,3,20,14,51,59.7,CHINA,CHINA:  TIBET (XIZANG PROVINCE): NGAMRING,29.084,87.333,12,6.2,,2,3,,
5351,1993,3,25,13,34,35.4,USA,WASHINGTON-OREGON BORDER,45.035,-122.607,21,5.6,7,,,28.4,
5352,1993,3,26,22,52,46.9,IRAN,IRAN:  BOVIR AHMADI VA KOHKILUYEH,30.692,50.886,30,5.1,,,,,
5353,1993,4,18,9,16,23.2,PERU,PERU:  LIMA,-11.652,-76.53,106,6.3,,6,,,30
5354,1993,6,8,13,3,36.4,RUSSIA,RUSSIA:  KAMCHATKA,51.218,157.829,71,7.5,,,,,
5355,1993,6,22,16,32,43.7,IRAN,IRAN:  BOVIR AHMADI VA KOHKILUYEH,30.149,50.814,33,5.4,,24,49,,
5356,1993,7,10,20,40,58.9,COSTA RICA,"COSTA RICA:  TURRIALBA, CARTAGO",9.821,-83.622,20,5.8,,2,9,,
5357,1993,7,12,13,17,11.9,JAPAN,JAPAN:  HOKKAIDO; RUSSIA:  SOUTHEAST; SOUTH KOREA,42.851,139.197,17,7.7,8,23,233,1207,
5358,1993,7,14,12,31,49.4,GREECE,GREECE:  PATRAS,38.224,21.756,23,5.6,,,,,
5359,1993,8,1,0,20,40.5,SUDAN,SUDAN:  KHARTOUM,15.385,31.69,13,5.5,,2,9,,
5360,1993,8,8,8,34,24.9,USA TERRITORY,"GUAM:  TUMAN BAY, APRA HARBOR",12.982,144.801,59,7.8,9,,48,250,
5362,1993,9,10,19,12,54.6,GUATEMALA,GUATEMALA:  SOUTHWEST; MEXICO:  CHIAPAS,14.717,-92.645,34,7.2,,1,3,,
5363,1993,9,21,3,28,55.4,USA,OREGON:  KLAMATH FALLS,42.314,-122.012,11,6,7,2,,7.5,
5364,1993,9,29,22,25,48.6,INDIA,"INDIA:  LATUR-OSMANABAD, KILLARI",18.066,76.451,7,6.2,8,11000,30000,300,
5366,1993,10,13,2,6,0.3,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  EASTERN:  UPPER MARKHAM VALLEY,-5.889,146.02,25,6.9,,60,200,5,
5367,1993,10,20,16,15,59.6,NEPAL,NEPAL: NW; INDIA:  UTTAR PRADESH,28.723,82.28,37,5.1,,,,,
5368,1993,11,12,13,27,28.1,INDIA,INDIA:  LATUR,18.12,76.533,10,4.6,,,25,,
5369,1993,11,30,20,37,12.8,CHINA,CHINA:  SOUTHERN XINJIANG:  SHUFU,39.263,75.533,18,5.6,,,4,,100
5370,1994,1,3,5,52,27.6,CHINA,CHINA:  QINGHAI PROVINCE:  GONGHE,36.028,100.104,8,5.7,,,5,,56
5371,1994,1,16,1,49,16.2,USA,"PENNSYLVANIA: READING, FELT TO CANADA",40.33,-76.037,5,4.6,5,,,,
5372,1994,1,17,12,30,55.3,USA,CALIFORNIA:  NORTHRIDGE,34.213,-118.537,18,6.7,9,60,7000,40000,40000
5375,1994,1,21,2,24,29.9,INDONESIA,INDONESIA:  KAU,1.015,127.733,20,7,,9,300,,
5376,1994,2,3,9,5,4.2,USA,WYOMING:  AFTON,42.762,-110.976,8,5.8,7,,,,
5377,1994,2,5,23,34,9.9,UGANDA,"UGANDA:  FORT PORTAL, KASESE; ZAMBIA",0.593,30.037,14,6.2,,9,,70,
5379,1994,2,15,17,7,43.8,INDONESIA,"INDONESIA:  SOUTHERN SUMATERA, LIWA, LAMPUNG",-4.967,104.302,23,6.9,,207,2000,170.476,6000
5380,1994,2,23,8,2,4.7,IRAN,IRAN:  SISTAN,30.853,60.596,6,6.1,7,6,,1.4,300
5381,1994,3,1,3,49,0.8,IRAN,IRAN:  SOUTHERN:  FIRUZABAD,29.096,52.617,13,6.1,,2,50,,
5382,1994,3,2,3,38,3.8,HAITI,HAITI: SAINT-LOUIS DU NORD,19.803,-72.799,59,5.4,,4,,,
5383,1994,3,9,23,28,6.7,FIJI,FIJI ISLANDS,-18.039,-178.413,563,7.6,,,,,
5384,1994,5,1,12,0,35.7,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  TASHIAK, TERMIZ",36.901,67.163,19,6.1,6,160,330,,
5385,1994,6,2,18,17,34,INDONESIA,INDONESIA:  JAVA,-10.477,112.835,18,7.8,,,,,
5386,1994,6,5,1,9,30.1,TAIWAN,"TAIWAN:  CHI-LUNG, I-LAN, TAIPEI, NAN-AO",24.511,121.905,11,6.4,,1,2,,
5387,1994,6,6,20,47,40.5,COLOMBIA,"COLOMBIA:  CAUCA, HUILA",2.917,-76.057,12,6.8,,650,,2.4,200
5388,1994,6,9,0,33,16.2,BOLIVIA,"BOLIVIA-PERU: AREQUIPA, FELT IN N AND S AMERICA",-13.841,-67.553,631,8.2,,5,,,
5389,1994,6,18,3,25,15.8,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,-42.963,171.658,14,6.8,6,,,,
5390,1994,6,20,9,9,2.9,IRAN,"IRAN:  FIRUZABAD, SHIRAZ",28.968,52.614,9,5.9,,3,100,,
5391,1994,8,18,1,13,5.7,ALGERIA,ALGERIA:  MASCARA,35.52,-0.106,9,5.9,,171,,,
5392,1994,10,4,13,22,55.8,RUSSIA,RUSSIA:  KURIL ISLANDS; JAPAN:  HOKKAIDO,43.773,147.321,14,8.3,9,11,382,,
5393,1994,10,8,21,44,7.2,INDONESIA,INDONESIA:  HALMAHERA,-1.258,127.98,17,6.8,,1,52,,
5394,1994,11,14,19,15,30.6,PHILIPPINES,PHILIPPINES:  MINDORO,13.525,121.067,32,7.1,,81,225,3.7,1530
5395,1994,12,26,14,10,29.1,USA,"CALIFORNIA:  EUREKA, SAMOA, ARCATA, BLUE LAKE",40.741,-124.31,23,5.5,7,,,2.1,
5397,1994,12,28,12,19,23,JAPAN,JAPAN:  HONSHU,40.525,143.419,27,7.8,9,3,200,170.4,
5398,1994,12,31,2,57,20.8,CHINA,"CHINA:  GUANGXI PROVINCE, GUANDONG PROVINCE",20.524,109.33,33,5.3,,,360,,1100
5399,1995,1,16,20,46,53.6,JAPAN,"JAPAN:  SW HONSHU:  KOBE, AWAJI-SHIMA, NISHINOMIYA",34.59,135.069,17,6.9,11,6434,43792,100000,186175
5402,1995,1,19,15,5,3.4,COLOMBIA,"COLOMBIA:  BOGOTA, MANIZALES, MIRAFLORES",5.05,-72.916,17,6.5,,7,,,512
5403,1995,2,5,22,51,5.1,NEW ZEALAND,NEW ZEALAND:  NORTH ISLAND; S ISLAND:  CHRISTCHURCH,-37.759,178.752,21,7.1,,,,,
5404,1995,2,8,18,40,25.3,COLOMBIA,"COLOMBIA:  CALI, PEREIRA, ARMENIA, CALARCA",4.104,-76.622,74,6.4,,45,400,50,2000
5405,1995,2,23,21,3,1.3,CYPRUS,"CYPRUS:  PAPHOS, NICOSIA, ARODHES, PERISTERONA",35.046,32.279,10,5.9,7,2,5,4.34,70
5406,1995,4,1,3,49,33.5,JAPAN,"JAPAN:  NIIGATA PREFECTURE, SADO",37.925,139.186,11,5.4,,,,,
5407,1995,4,7,22,6,56.8,SAMOA,SAMOA:  APIA; AMERICAN SAMOA:  PAGO PAGO; NIUE,-15.199,-173.529,21,7.4,,,,,
5408,1995,5,13,8,47,12.7,GREECE,"GREECE:  GREVENA-KOZANI, THESSALONIKI, YUGOSLAVIA",40.149,21.695,14,6.6,8,,25,450,12000
5410,1995,5,14,11,33,21.1,INDONESIA,"INDONESIA:  TIMOR, DILI, MALIANA, MAUBARA",-8.452,125.049,13,6.9,7,,,,
5411,1995,5,16,20,12,44.2,NEW CALEDONIA,NEW CALEDONIA:  NOUMEA; VANUATU:  PORT-VILA,-23.008,169.9,20,7.7,3,,,,
5412,1995,5,27,13,3,52.6,RUSSIA,"RUSSIA:  SAKHALIN IS:  NEFTEGORSK, OKHA, MOSKALVO",52.629,142.827,11,7.1,9,1989,750,300,
5413,1995,6,15,0,15,48.7,GREECE,"GREECE:  AIYION, ERATINI",38.401,22.283,14,6.5,7,26,60,660,
5414,1995,7,11,21,46,39.7,CHINA,"CHINA: YUNNAN PROVINCE: LANCANG, MENGLIAN; THAILAND",21.966,99.196,13,6.8,,11,136,36.1,100000
5415,1995,7,21,22,44,4.5,CHINA,"CHINA:  GANSU, YONGDENG, BAIYIN, DINGXI, JINGTAI",36.427,103.123,13,5.6,,14,60,,4500
5416,1995,7,30,5,11,23.6,CHILE,"CHILE:  ANTOFAGASTA, CALAMA, MEJILLONES",-23.34,-70.294,46,8,7,3,58,1.66,115
5417,1995,8,16,10,27,28.6,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  RABAUL, KOKOPO, NEW BRITAIN",-5.799,154.178,30,7.7,,,,,
5418,1995,9,14,14,4,31.4,MEXICO,"MEXICO:  GUERRERO, OAXACA, PUEBLA, MEXICO CITY",16.779,-98.597,23,7.4,,3,100,,
5419,1995,10,1,15,57,16.2,TURKEY,"TURKEY:   DINAR, EVCILER",38.063,30.134,33,6.4,8,95,348,205.8,5100
5420,1995,10,3,1,51,23.9,ECUADOR,ECUADOR:  QUITO,-2.75,-77.881,24,7,,2,5,,83
5421,1995,10,6,5,23,18.5,USA,ALASKA:  FAIRBANKS NORTH STAR COUNTY,65.17,-148.565,9,6,,,,,
5422,1995,10,6,18,9,45.9,INDONESIA,"INDONESIA:  SUMATERA, JAMBI PROVINCE",-2.045,101.436,33,6.8,,84,1868,,17600
5423,1995,10,9,15,35,53.9,MEXICO,"MEXICO:  JALISCO, MANZANILLO, SAN PATRICIO MELAQUE",19.055,-104.205,33,8,,49,200,,
5424,1995,10,23,22,46,50.8,CHINA,CHINA:  YUNNAN PROVINCE:  WUDING,26.003,102.227,10,6.2,,81,800,80,200
5426,1995,11,22,4,15,11.9,EGYPT,EGYPT:  NUWAYBI; SAUDI ARABIA; ISRAEL; JORDAN,28.826,34.799,10,7.2,8,11,47,,
5427,1995,12,3,18,1,8.9,RUSSIA,"RUSSIA:  KURIL ISLANDS:  ITURUP, MATUA, KUNASHIR",44.663,149.3,33,7.9,5,,,,
5428,1996,1,1,8,5,10.8,INDONESIA,"INDONESIA:  SULAWESI: MINAHASSA PENINSULA, TOLITOLI",0.729,119.931,24,7.9,6,,,,
5430,1996,2,3,11,14,20.1,CHINA,CHINA:  YUNNAN PROVINCE:  LIJIANG,27.291,100.276,11,6.6,9,322,17057,506,959000
5433,1996,2,17,5,59,30.5,INDONESIA,"INDONESIA:  NEW GUINEA:  IRIAN JAYA:  BIAK, SUPIORI",-0.891,136.952,33,8.2,9,54,423,4.2,5043
5435,1996,2,21,12,51,1.3,PERU,"PERU:  NORTHERN:  CHIMBOTE, CALLAO",-9.593,-79.587,10,7.5,4,,,,
5436,1996,3,19,15,0,26,CHINA,"CHINA:  S. XINJIANG:   ARTUX, JIASHI, BACHU, KASHI",39.993,76.696,28,6.3,,24,128,24,15314
5437,1996,3,28,23,3,49.8,ECUADOR,"ECUADOR:  COTOPAXI, PASTAZA, TUNGURAHUA, AMBATO",-1.036,-78.737,33,5.9,6,27,100,7,
5438,1996,4,29,14,40,41,SOLOMON ISLANDS,SOLOMON ISLANDS:  BOUGAINVILLE ISLAND,-6.518,154.999,44,7.2,,1,,,
5439,1996,5,3,3,32,47.1,CHINA,"CHINA:  NEI MONGOL:  BAOTOU, BEIJING, HOHHOT",40.774,109.661,26,6,8,23,330,,
5440,1996,6,10,4,3,35.4,USA,ALASKA:  ANDREANOF ISLANDS,51.564,-177.632,33,7.9,6,,,,
5441,1996,9,5,20,44,9.2,CROATIA,"BALKANS NW:  CROATIA:  STON, SLANO",42.803,17.936,10,6,8,,,,
5442,1996,11,12,16,59,44,PERU,"PERU:  CHINCHA ALTA, ACARI, NAZCA, MARCONA",-14.993,-75.675,33,7.7,8,14,560,,
5443,1997,1,9,13,43,31.5,KYRGYZSTAN,"KYRGYZSTAN:  DZHERGETAL, KOSHTEBE, KAZARMAN",41.026,74.284,22,5.8,7,,,,
5444,1997,1,11,20,28,26,MEXICO,"MEXICO:  MICHOACAN, ARTEAGA",18.219,-102.756,33,7.2,,1,,,
5445,1997,1,12,12,10,51.3,ALBANIA,"ALBANIA:  BERAT, URA VAJGURORE, GRAMSH, CERRIK",40.956,19.672,10,4.7,6,,,,
5446,1997,1,21,1,48,30.1,CHINA,CHINA:  SOUTHERN XINJIANG:  JIASHI COUNTY,39.474,76.998,33,5.9,,12,40,,14000
5447,1997,2,4,10,37,47.1,IRAN,"IRAN:  BOJNURD, SHIRVAN, ESFARAYEN",37.661,57.291,10,6.5,8,88,1948,30,5500
5449,1997,2,27,21,8,2.3,PAKISTAN,"PAKISTAN:  HARNAI-SIBI, QUETTA",29.976,68.208,33,7.1,,60,,,500
5450,1997,2,28,12,57,18.6,IRAN,IRAN:  ARDABIL,38.075,48.05,10,6.1,8,1100,2600,76,12000
5452,1997,3,1,6,4,14.1,CHINA,"CHINA:  S. XINJIANG, JIASHI COUNTY, KASHI",39.422,76.839,22,5.6,,2,6,,4000
5453,1997,3,19,19,57,11.9,PAKISTAN,"PAKISTAN:  BAJAUR, CHITRAL",34.872,71.62,50,4.9,,15,,,
5454,1997,3,26,8,31,47.1,JAPAN,"JAPAN:  KYUSHU, KAGOSHIMA",31.92,130.429,10,6.1,6,,,,
5455,1997,4,5,23,46,19.5,CHINA,"CHINA:  S. XINJIANG, JIASHI COUNTY",39.513,76.865,33,5.9,,,23,,3000
5456,1997,4,6,4,36,35.2,CHINA,CHINA:  S. XINJIANG,39.537,76.998,33,6,,,,,
5457,1997,4,11,5,34,42.7,CHINA,"CHINA:  S. XINJIANG, BACHU, SHULE, YINGJISHA",39.527,76.941,15,6.2,,9,89,,2000
5458,1997,4,21,12,2,26.4,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS; VANUATU,-12.584,166.676,33,7.7,,,,,
5459,1997,4,22,9,31,23.2,TRINIDAD AND TOBAGO,TOBAGO,11.112,-60.892,5,6.7,,,2,25,3
5461,1997,5,10,7,57,29.7,IRAN,"IRAN: BIRJAND, GHAEN;  AFGHANISTAN",33.825,59.809,10,7.2,10,1728,2300,100,10533
5463,1997,5,13,14,13,45.7,AFGHANISTAN,"AFGHANISTAN:  HINDU-KUSH, MALAKAND-PESHAWAR",36.411,70.945,196,6.4,,1,11,,
5465,1997,5,21,22,51,28.7,INDIA,INDIA:  SOUTHERN:  JABALPUR,23.083,80.041,36,5.8,8,56,1000,143,8546
5466,1997,6,25,19,38,40.6,IRAN,"IRAN:  BIRJAND, QAYEN",33.938,59.475,10,5.9,,,,,100
5467,1997,7,9,19,24,13.1,VENEZUELA,VENEZUELA:  CARIACO-CUMANA,10.598,-63.486,20,7,5,81,522,81,
5469,1997,7,21,8,45,49.1,SOUTH AFRICA,SOUTH AFRICA:  AVGOLD'S HARTEBEESTFONTEIN MINE,-26.857,26.619,5,5,,15,46,,
5471,1997,8,20,7,15,15.9,INDONESIA,"INDONESIA:  N. SUMATERA, ACEH, BANDA ACEH, MEDAN",4.358,96.494,33,6,,,,,
5472,1997,9,26,0,33,12.2,ITALY,"ITALY:  CENTRAL:  MARCHE, UMBRIA",43.048,12.879,10,5.7,8,,,,
5473,1997,9,26,9,40,26.3,ITALY,"ITALY:  CENTRAL:  MARCHE, UMBRIA",43.084,12.812,10,6,10,14,100,4524.9,80000
5474,1997,9,28,1,38,28.6,INDONESIA,"INDONESIA:  SULAWESI, PAREPARE",-3.776,119.727,33,5.9,,20,300,1.1,650
5475,1997,10,15,1,3,33.4,CHILE,"CHILE:  PUEBLO NUEVO, COQUIMBO, LA CHIMBA",-30.933,-71.22,58,7.1,,8,300,48,5000
5476,1997,11,8,10,2,52.6,CHINA,CHINA:  TIBET (XIZANG PROVINCE),35.069,87.325,33,7.5,,,,,
5477,1997,11,18,13,7,41.7,GREECE,"GREECE:  IONIAN SEA, AMALIAS, GARGALIANOI, KALAMAI",37.57,20.656,33,6.6,,,,,
5478,1997,11,21,11,23,6.3,INDIA,"INDIA-BANGLADESH:  CHITTAGONG, BANGLADESH",22.212,92.702,54,6.1,,23,200,,1
5479,1997,11,25,12,14,33.6,INDONESIA,"INDONESIA:  SULAWESI:  MINAHASSA PENINSULA,GORONTALO",1.241,122.536,24,7,,,,,
5480,1997,12,5,11,26,54.6,RUSSIA,"RUSSIA:  KAMCHATKA:  UST-KAMCHATSK, PETROPAVLOVSK",54.841,162.035,33,7.8,7,,,,
5481,1998,1,10,3,50,41.5,CHINA,"CHINA:  NORTHEASTERN: SHANGYI-ZHANGBEI, HEBEI",41.083,114.5,30,5.7,8,70,11500,285.5,70000
5483,1998,1,10,8,20,5.7,GUATEMALA,"GUATEMALA:  QUEZALTENANGO, SAN MARCOS, SOLOLA",14.374,-91.473,33,6.6,,,27,,
5484,1998,2,3,3,2,0.2,MEXICO,"MEXICO:  OAXACA, SAN AGUSTIN, SAN FRANCISCO",15.883,-96.298,33,6.3,,,,,
5485,1998,2,4,14,33,21.2,AFGHANISTAN,AFGHANISTAN:  ROSTAQ; TAJIKISTAN:  DUSHANBE,37.075,70.089,33,5.9,,2323,818,,8094
5486,1998,2,20,12,18,6.2,AFGHANISTAN,"AFGHANISTAN-TAJIKISTAN:  YAR HUSAIN, ASTOR",36.479,71.086,236,6.4,,1,11,,35
5487,1998,3,14,19,40,27,IRAN,"IRAN:  GOLBAF, BAFT, KERMAN",30.154,57.605,9,6.6,,5,50,,2000
5488,1998,3,19,13,51,33.7,CHINA,"CHINA:  SOUTHERN XINJIANG: ARTUX, KASHGAR",39.977,76.731,33,5.6,,,,,400
5489,1998,3,25,3,12,25,ANTARCTICA,BALLENY ISLANDS,-62.877,149.527,10,8.1,,,,,
5490,1998,4,3,7,26,36.6,ITALY,"ITALY:  CENTRAL:  GUALDO, TADINO-NOCERA UMBRA",43.164,12.701,10,5.2,,,,,300
5491,1998,4,10,15,0,53.1,IRAN,"IRAN:  BIRJAND, GONABAD",32.457,59.976,33,5.8,7,12,30,,600
5492,1998,4,12,10,55,32.5,AUSTRIA,"AUSTRIA:  ARNOLDSTEIN; SLOVENIA:  BOVEC, KOBARID",46.245,13.652,10,5.7,8,1,,,
5493,1998,5,22,4,48,50.4,BOLIVIA,"BOLIVIA:  CENTRAL:  AIQUILE, TOTORA",-17.731,-65.431,24,6.6,,105,150,,
5494,1998,5,28,21,11,44.1,CHINA,CHINA:  SOUTHERN XINJIANG,37.388,78.843,33,5.6,,,28,,2000
5495,1998,5,30,6,22,28.9,AFGHANISTAN,"AFGHANISTAN:  BADAKHSHAN, TAKHAR",37.106,70.11,33,6.6,,4700,,10,
5497,1998,6,27,13,55,52,TURKEY,"TURKEY:  ADANA, CEYHAN",36.878,35.307,33,6.3,8,145,1500,550,1700
5498,1998,7,9,5,19,7.3,AZORES (PORTUGAL),"AZORES:  FAIAL, PICO, TERCEIRA",38.65,-28.626,10,6.2,,10,100,72,1500
5499,1998,7,9,14,19,18.4,ARMENIA,"ARMENIA-AZERBAIJAN-IRAN:  ASTARA, BILASUVAR, IMISLI",38.717,48.507,26,6,,,,,
5500,1998,7,17,4,51,14.7,TAIWAN,"TAIWAN:  CHIA-I, TAINAN, HUALIEN, KAO-HSIUNG",23.407,120.736,13,5.7,5,5,27,,
5501,1998,7,17,8,49,16.1,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SISSANO,-2.943,142.582,25,7,,,,,
5502,1998,8,4,18,59,20.1,ECUADOR,"ECUADOR:  BAHIA DE CARAQUEZ, CANOA",-0.593,-80.393,33,7.2,,3,40,,
5503,1998,8,27,9,3,36.6,CHINA,CHINA:  SOUTHERN XINJIANG:  JIASHI,39.66,77.343,33,6.4,,3,7,,3600
5504,1998,9,28,13,34,30.4,INDONESIA,"INDONESIA:  JAWA, MALANG, BLITAR, BANTUR",-8.194,112.413,152,6.6,,1,,,38
5505,1998,9,29,22,14,49.5,SERBIA,"BALKANS NW:  SERBIA:  BELGRADE, LJIG, VALJEVO",44.209,20.08,10,5.5,8,1,17,,
5506,1998,9,30,23,42,54.2,ALBANIA,"ALBANIA:  KUKES, PESHKOPI",41.925,20.39,10,5.3,,,,,700
5507,1998,10,5,2,20,33.9,IRAN,"IRAN:  WESTERN:  DARREH SHAHR, POL-E-DOKHTAR",33.199,47.225,39,5.4,,,,,
5508,1998,11,13,13,1,10.5,IRAN,IRAN:  SOUTHERN:  BIGHERD-KHONJ,27.791,53.608,33,5.4,,5,105,,
5509,1998,11,19,11,38,14.8,CHINA,"CHINA:  SICHUAN PROVINCE: HUAPING, LIJIANG, NINGLAG",27.308,101.029,33,5.6,,5,1543,70,12000
5510,1998,11,29,14,10,31.9,INDONESIA,"INDONESIA:  MANGOLE, MANADO, TALIABU",-2.071,124.891,33,7.7,7,41,107,200,1000
5511,1998,12,1,7,37,56.1,CHINA,CHINA:  YUNNAN PROVINCE  SOUTHEASTERN,26.373,104.021,10,4.5,,,84,22.6,21872
5512,1999,1,25,18,19,16.8,COLOMBIA,"COLOMBIA:  ARMENIA, CALARCA, PEREIRA, CALDAS, HUILA",4.461,-75.724,17,6.2,,1185,4750,1857.366,
5514,1999,2,1,23,57,52.9,RUSSIA,"RUSSIA:  MAKHACHKALA, DAGESTAN",42.962,46.954,33,3.2,3,,,0.9,
5515,1999,2,2,13,45,16.8,SPAIN,"SPAIN:  MULA, PUEBLA DE MULA",38.193,-1.566,10,4.8,7,,20,44.004,
5516,1999,2,11,14,8,51.6,AFGHANISTAN,"AFGHANISTAN:  LOWGAR, VARDAK, KABUL",34.259,69.364,33,6,,70,500,,7000
5517,1999,3,4,5,38,26.5,IRAN,IRAN:  SOUTHERN:  KERMAN,28.343,57.193,33,6.6,,1,,,
5518,1999,3,11,13,18,9.3,CHINA,CHINA:  NE: ZHANGBEI COUNTY,41.131,114.658,33,5.1,,,3,,200
5519,1999,3,28,19,5,11,INDIA,"INDIA:  CHAMOLI, RUDRAPRAYAG, TEHRI GARHWAL",30.512,79.403,15,6.6,8,100,394,70,21100
5520,1999,4,3,6,17,18.3,PERU,"PERU:  CAMANA, AREQUIPA",-16.66,-72.662,87,6.8,6,1,50,,
5521,1999,5,6,23,0,53.1,IRAN,IRAN:  SOUTHERN:  FARS PROVINCE,29.501,51.88,33,6.2,8,26,100,,800
5522,1999,6,4,9,12,50,AZERBAIJAN,"AZERBAIJAN:  AGDAS, UCAR, AGALI",40.802,47.448,33,5.4,5,1,18,5,
5523,1999,6,15,20,42,5.9,MEXICO,"MEXICO:  PUEBLA, VERACRUZ, OAXACA, MORELOS, GUERRERO",18.386,-97.436,70,7,,20,200,226.8,
5524,1999,6,21,17,43,4.5,MEXICO,MEXICO:  GUERRERO:  COAHUAYUTLA; MICHOACAN: CUITZEO,18.324,-101.539,69,6.3,,,,,
5525,1999,7,11,14,14,16.5,GUATEMALA,GUATEMALA:  IZABAL-PUERTO BARRIOS; HONDURAS:  W,15.782,-88.33,10,6.7,,2,40,,7
5526,1999,7,22,10,42,11.7,BANGLADESH,"BANGLADESH:  MAHESHKHALI ISLAND, COX'S BAZAAR",21.544,91.895,10,4.2,,6,200,,700
5527,1999,8,17,0,1,39.1,TURKEY,"TURKEY:  ISTANBUL, KOCAELI, SAKARYA",40.76,29.97,13,7.6,10,17118,50000,20000,
