Id,Year,Month,Day,Hour,Minute,Second,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Injuries,Damage ($Mil),Houses Destroyed
4870,1980,1,24,19,0,9.5,USA,CALIFORNIA:  LIVERMORE,37.855,-121.816,11,5.9,7,,50,11.5,
4872,1980,4,16,12,18,20.6,INDONESIA,INDONESIA:  JAVA:  TASIKMALAJA,-8.082,108.793,84,5.8,,,,,
4873,1980,5,14,1,41,3.8,ITALY,ITALY:  S,40.459,15.855,24,4.5,8,,,,
4874,1980,5,18,7,9,38,GUATEMALA,GUATEMALA:  S COAST,14.716,-91.317,105,5.3,,,,,
4876,1980,5,18,15,32,11.4,USA,WASHINGTON:  MT ST HELENS,46.214,-122.194,4,5.2,5,,,,
4877,1980,5,18,20,2,57.5,SERBIA,BALKANS NW:  SERBIA,43.294,20.837,9,5.8,8,,30,5,
4878,1980,5,25,16,33,44.7,USA,CALIFORNIA:  MAMMOTH LAKES,37.6,-118.84,7,6.1,7,,7,2,
4879,1980,6,9,3,28,18.9,MEXICO,MEXICO:  NW,32.22,-114.985,5,6.4,5,1,100,,
4880,1980,6,29,7,20,5.5,JAPAN,JAPAN:  HONSHU:  S COAST,34.808,139.181,15,6.2,8,,7,,
4881,1980,7,8,23,19,19.8,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS:  BANKS,-12.41,166.381,33,7.5,,,,,
4882,1980,7,9,2,11,52.8,GREECE,GREECE:  AEGEAN SEA:  MAGNESIA,39.269,23.041,14,6.4,9,1,,5,
4883,1980,7,11,11,47,26.5,TAJIKISTAN,"TAJIKISTAN:  SHURAB, NEFTEABAD",40.113,70.596,33,5.2,6,,,,
4884,1980,7,12,5,32,8.6,GREECE,GREECE:  VOLOS,39.203,22.729,10,4,,1,17,5,
4885,1980,7,17,19,42,23.2,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS; VANUATU,-12.525,165.916,33,7.9,,,,,
4886,1980,7,22,5,17,10.1,IRAN,"IRAN:  LAHIJAN, RASHT",37.19,50.201,62,5.4,,1,,,
4887,1980,7,27,18,52,21.8,USA,KENTUCKY:  MAYSVILLE,38.174,-83.907,8,5.1,7,,2,1,
4888,1980,7,29,14,58,40.8,NEPAL,NEPAL-INDIA:   PITHORAGARH,29.598,81.092,18,6.5,,200,,245,
4890,1980,8,9,5,45,9.5,HONDURAS,HONDURAS;  N GUATEMALA:  IZABEL PROVINCE,15.888,-88.516,22,6.4,,2,,,
4891,1980,8,18,15,7,52.6,ECUADOR,"ECUADOR:  W, GUAYAQUIL",-1.948,-80.017,55,5.6,,8,100,5,
4892,1980,8,23,21,36,51.6,INDIA,INDIA:  KASHMIR,32.913,75.633,25,4.9,,15,40,,
4893,1980,8,23,21,50,3,INDIA,INDIA:  KASHMIR,32.834,75.629,33,4.8,,,,,
4894,1980,9,24,17,54,24.1,JAPAN,"JAPAN:  TOKYO, YOKOHAMA",35.45,139.964,73,6,6,2,73,1,
4895,1980,10,5,15,32,49.8,NEW ZEALAND,"NEW ZEALAND:  GISBORNE, HAWERA, EASTBOURNE, NAPIER",-39.542,176.478,32,5.6,6,,,,
4896,1980,10,10,12,25,26,ALGERIA,ALGERIA:  NORTHERN,36.199,1.374,10,7.1,10,5000,9000,5200,25000
4899,1980,10,24,14,53,35.1,MEXICO,"MEXICO:  S, HUAJAPAN DE LEON, OAXACA",18.211,-98.24,72,6.4,9,300,,5,
4901,1980,11,8,10,27,34,USA,CALIFORNIA:  NORTH COAST,41.117,-124.253,19,7.2,7,,6,2,
4902,1980,11,12,6,58,11.6,PERU,PERU:  S CENTRAL,-13.347,-74.545,71,4.9,,7,,1,
4903,1980,11,23,18,34,53.8,ITALY,"ITALY:   AVELLINO, POTENZA, CASERTA, NAPLES",40.914,15.366,20,6.9,10,4689,7700,20000,
4906,1980,11,26,17,35,39.1,COLOMBIA,VENEZUELA:  E,8.045,-72.441,40,5,,,36,,30
4907,1980,12,19,1,16,56,IRAN,"IRAN:  N CENTRAL, TEHRAN",34.587,50.652,33,6,7,26,,5,
4908,1980,12,22,12,51,21,IRAN,"IRAN:  N CENTRAL, TEHRAN",34.503,50.59,41,5.2,6,3,139,1,
4909,1981,1,19,15,11,1,INDONESIA,INDONESIA:  NEW GUINEA:  IRIAN JAYA: JAYAWIJAYA MTS,-4.576,139.232,33,6.7,,305,,5,
4911,1981,1,23,21,13,51.7,CHINA,CHINA:  SICHUAN PROVINCE,30.927,101.098,33,6.8,8,150,489,5,2992
4913,1981,2,14,17,27,44.3,ITALY,ITALY:  S,41.051,14.601,10,4.6,7,12,,0.5,
4915,1981,2,24,20,53,38.4,GREECE,GREECE:  ATHENS-EASTERN GULF OF CORINTH,38.222,22.934,33,6.7,8,22,400,812,8000
4916,1981,3,4,21,58,5.9,GREECE,GREECE:  ATHENS-CORINTH-KHALIS,38.209,23.288,29,6.4,9,1,9,,
4917,1981,3,10,15,16,19.8,GREECE,GREECE:  PREVEZA,39.481,20.699,31,5.6,8,2,,,150
4918,1981,4,18,0,32,39.8,PERU,PERU:  AYACUCHO,-13.144,-74.376,38,4.8,,8,15,,
4919,1981,4,26,12,9,28.4,USA,"CALIFORNIA:  WESTMORLAND,CALIPATRIA",33.133,-115.65,6,6,7,,,1.5,
4920,1981,5,25,5,25,14.4,NEW ZEALAND,NEW ZEALAND:  W OF NORTH ISLAND,-48.786,164.357,33,7.6,,,,,
4921,1981,6,11,7,24,25.2,IRAN,IRAN:  SE:  GOLBAFT,29.913,57.715,33,6.6,8,1400,3000,5,
4922,1981,6,22,17,53,21.3,PERU,PERU:  CENTRAL,-13.166,-74.522,24,5.2,,10,,5,
4923,1981,7,28,17,22,24.6,IRAN,"IRAN:  SE, KERMAN",30.013,57.794,33,7,9,3000,1000,1000,
4925,1981,8,13,2,58,11.9,BOSNIA-HERZEGOVINA,BALKANS NW:  BOSNIA-HERZEGOVINA:  BANJA LUKA,44.849,17.312,16,5.5,8,,44,5,
4927,1981,9,1,9,29,31.5,SAMOA,SAMOA:  APIA; AMERICAN SAMOA:  PAGO PAGO,-14.96,-173.085,25,7.7,6,,,,
4929,1981,9,12,7,15,54.1,PAKISTAN,PAKISTAN: GILGIT,35.693,73.594,33,5.9,,220,2500,5,
4930,1981,10,16,3,25,42.2,CHILE,"CHILE:  OFF CENTRAL COAST, LAS CRUCES",-33.134,-73.074,33,7.5,6,1,,,
4931,1981,10,18,4,31,2.7,COLOMBIA,VENEZUELA-N COLOMBIA,8.117,-72.527,54,5.4,7,15,,5,
4932,1981,10,25,3,22,15.5,MEXICO,MEXICO:  MICHOACAN: LAZARO CARDENAS,18.048,-102.084,33,7.3,,3,28,,
4933,1981,11,14,9,5,29,EGYPT,EGYPT:  ASWAN,23.686,32.604,10,5.3,8,,,,11
4934,1981,12,12,20,26,46.9,PAKISTAN,PAKISTAN:  CENTRAL,29.856,66.962,33,4,,6,12,,45
4935,1981,12,19,14,10,50.7,GREECE,"GREECE:  AEGEAN SEA:  LESBOS, SKIROS",39.243,25.227,10,7.5,,,,,
4936,1982,1,11,6,10,6.4,PHILIPPINES,"PHILIPPINES:  VIRAC, CATANDUANES",13.752,124.358,46,7.1,7,,,,
4937,1982,1,12,5,48,17.6,HONDURAS,"HONDURAS:  AMPALA, MASAYA",13.158,-87.589,6,6,,,2,,
4938,1982,1,20,4,25,11.6,INDIA,INDIA:  LITTLE NICOBAR ISLAND,6.946,94.002,19,6.3,8,,,,
4939,1982,2,10,16,17,51.5,INDONESIA,"INDONESIA:  JAVA, SUKABUMI",-6.863,106.936,40,5.5,,,17,3.5,
4940,1982,3,21,2,32,7.7,JAPAN,"JAPAN:  HOKKAIDO, URAKAWA, HIROO",42.158,142.361,44,6.7,10,110,100,1,
4941,1982,3,28,23,24,51.1,PERU,"PERU:  COAST, LUNAHUANA, LIMA, HUANCAYO",-12.69,-76.065,95,6.1,6,3,,5,
4942,1982,4,14,6,36,56.7,CHINA,CHINA:  GANSU PROVINCE,36.785,105.55,33,4.6,,,,,
4943,1982,6,7,10,59,40.1,MEXICO,"MEXICO:  GUERERRO, ORZIBA, OAXACA, GUADALUPE",16.558,-98.358,34,7,6,9,,,
4944,1982,6,15,23,24,28.6,CHINA,CHINA:  SICHUAN PROVINCE:  GARZE,31.907,99.931,10,5.5,7,10,5,,
4945,1982,6,19,6,21,58,EL SALVADOR,EL SALVADOR:  SAN SALVADOR; GUATEMALA,13.313,-89.339,82,6.2,7,43,,5,
4948,1982,8,5,20,33,52.9,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-12.597,165.931,31,7.5,,,,,
4949,1982,8,6,20,40,52.2,INDONESIA,INDONESIA:  FLORES ISLANDS:  RUTENG,-8.375,120.577,46,5.6,,,,,
4950,1982,9,29,5,50,32.2,HONDURAS,HONDURAS-GUATEMALA-EL SALVADOR,14.487,-89.121,12,5.1,4,3,2,,
4952,1982,10,17,10,56,47.6,ITALY,ITALY:  PERUGIA,43.164,12.586,16,4.4,7,,,35,
4953,1982,11,16,23,41,21,MACEDONIA,"BALKANS NW:  ALBANIA:  BIER, BERAT, LUSHNJE",40.883,19.59,21,5.5,8,1,12,5,
4954,1982,12,13,9,12,48,YEMEN,YEMEN:  DHAMAR,14.701,44.379,5,6,8,2800,1500,2000,
4957,1982,12,16,0,40,48.7,AFGHANISTAN,AFGHANISTAN:  NORTHEASTERN,36.148,69.011,36,6.6,,500,3000,1,
4958,1982,12,19,17,43,54.8,TONGA,TONGA TRENCH,-24.133,-175.864,33,7.7,,,,,
4959,1982,12,25,12,28,2.8,INDONESIA,INDONESIA:  FLORES ISLAND:  EASTERN,-8.405,123.08,33,5.9,,13,390,1.45,1875
4960,1983,1,24,8,17,39.6,MEXICO,MEXICO:  OAXACA:   SALINA CRUZ,16.147,-95.232,57,6.7,7,,,,
4962,1983,2,13,1,40,10.9,CHINA,CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE: WUQUA S,39.945,75.135,16,6.2,8,,2,,
4963,1983,2,25,18,22,12.9,MACEDONIA,BALKANS NW:  MACEDONIA:  SKOPJE,41.959,21.54,24,4.7,7,12,,0.5,
4964,1983,2,26,20,7,49.9,TAJIKISTAN,"TAJIKISTAN:  GARM, KHAZORA",38.841,70.727,49,5.2,7,,,,
4965,1983,3,18,9,5,50,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,-4.883,153.581,89,7.6,7,,,,
4966,1983,3,23,23,51,6.5,GREECE,GREECE: VONITSA,38.294,20.262,19,6.2,7,,7,,160
4967,1983,3,25,11,57,49.3,IRAN,"IRAN:  TEHRAN, DAMAVOND, AMOI",35.953,52.264,33,4.9,6,30,61,5,
4968,1983,3,31,13,12,52.6,COLOMBIA,"COLOMBIA:  SW, POPAYAN",2.461,-76.686,22,4.9,8,350,1200,410.9,
4971,1983,4,2,0,32,27.7,TURKMENISTAN,TURKMENISTAN:  KUM-DAG,39.042,48.714,33,4.6,5,,,5,
4972,1983,4,3,2,50,2.8,COSTA RICA,"COSTA RICA:  SE, PANAMA: W",8.677,-83.098,30,7.5,,6,,1,
4973,1983,4,4,2,51,34.3,INDONESIA,INDONESIA:  SUMATERA:  BANDA ACEH,5.723,94.722,79,6.6,7,,100,1,
4974,1983,4,5,6,50,33.4,CHINA,CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE:  WUQUA,40.025,75.26,33,5.6,,,,,
4975,1983,4,12,12,7,54.5,PERU,PERU:  CHIMBOTE,-4.843,-78.103,104,6.5,,10,,0.5,
4976,1983,4,22,0,37,37,THAILAND,THAILAND:  BANGKOK,14.926,99.023,10,5.9,,,,,
4977,1983,5,2,23,42,37.7,USA,"CALIFORNIA:  CENTRAL, COALINGA",36.219,-120.317,10,6.2,8,,45,31,500
4978,1983,5,26,2,59,59.6,JAPAN,JAPAN:  HONSHU:  AKITA,40.462,139.102,24,7.7,8,4,324,800,
4980,1983,7,3,17,14,23.1,COSTA RICA,COSTA RICA:  SAN JOSE,9.652,-83.688,33,6.2,9,2,60,5,
4981,1983,7,5,12,1,27.3,TURKEY,"TURKEY:  NW, BIGA, ERDEK, ISTANBUL",40.324,27.222,10,6.1,8,5,26,,
4982,1983,7,12,15,10,3.4,USA,ALASKA:  PRINCE WILLIAM SOUND,61.031,-147.286,37,6.1,6,,,1,
4983,1983,7,22,2,41,0.8,IRAN,"IRAN:  NW, ZANJIN",36.948,49.18,41,5,6,4,41,5,75
4984,1983,8,6,4,52,53.6,PAKISTAN,PAKISTAN:  ZIARAT,30.349,67.84,10,4.2,,,,,25
4985,1983,8,6,15,43,51.2,GREECE,GREECE:  AEGEAN SEA,40.142,24.766,2,7,6,,,,
4987,1983,8,17,12,17,56,PHILIPPINES,PHILIPPINES:  LUZON,18.231,120.86,29,6.5,8,16,47,2.227,
4989,1983,9,10,6,14,22.4,SERBIA,BALKANS NW:  SERBIA,43.246,20.859,10,5.1,8,,,,
4990,1983,10,3,13,33,35,JAPAN,"JAPAN:  MIYAKEJIMA, OSHIMA",33.941,139.513,12,6,8,,,,
4991,1983,10,4,18,52,13.3,CHILE,CHILE:  NORTHERN:  COPOAPO-CHANARAL,-26.535,-70.563,15,7.3,7,5,12,1,40
4992,1983,10,16,5,32,28.7,INDONESIA,INDONESIA:  CELEBES:  MINAHASSA:  TOLITOLI,1.084,121.052,40,6,,,,,20
4993,1983,10,25,0,36,23.4,INDONESIA,INDONESIA:  CENTRAL SULAWESI,1.131,120.858,33,6.1,7,2,4,,20
4999,1983,10,30,4,12,27.1,TURKEY,"TURKEY:  ERZURUM, KARS, KHORASAN, PASINLER, NARMAN",40.33,42.187,12,6.9,,1342,1142,25,
5001,1983,10,30,16,51,57,JAPAN,"JAPAN:  TOTTORI, YONANGO",35.464,133.899,27,5.2,6,,,,
5002,1983,11,6,21,9,45.2,CHINA,"CHINA:  E, HEZE-DONGMING, SHANDONG PROVINCE",35.206,115.213,19,5.3,7,34,2200,5,3300
5004,1983,11,8,0,49,32.1,BELGIUM,BELGIUM,50.696,5.346,10,5,7,2,30,50,
5005,1983,11,9,16,29,51.6,ITALY,"ITALY:  N, PARMA",44.689,10.317,37,5,8,,100,,
5006,1983,11,16,16,13,0,USA,HAWAII: KAPAPALA,19.43,-155.454,12,6.7,8,,6,6.5,
5007,1983,11,30,17,46,0.6,UK TERRITORY,INDIAN OCEAN:  CHAGOS ARCHIPELAGO:  DIEGO GARCIA,-6.852,72.11,10,7.6,6,,,,
5009,1983,12,22,1,2,2.4,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  ULAWUN, RABAUL",-5.392,151.868,26,6.4,5,10,,25,
5011,1983,12,22,4,11,29.2,GUINEA,GUINEA:  GAOUAL-KOUMBIA,11.866,-13.529,11,6.2,9,443,1436,8,4000
5018,1983,12,30,23,52,39.9,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  KABUL, SAMANGAN; PAKISTAN",36.372,70.738,215,7.2,7,26,483,3,
5019,1984,1,8,15,24,13.5,INDONESIA,INDONESIA:  SULAWESI:  W,-2.823,118.806,33,6.6,7,2,89,0.5,
5022,1984,2,1,14,22,7.9,AFGHANISTAN,"AFGHANISTAN:  KHOROG, JALALABAD; PAKISTAN",34.616,70.484,33,5.8,4,1,35,5,
5024,1984,2,7,21,33,21.4,SOLOMON ISLANDS,SOLOMON ISLANDS:  GUADALCANAL,-10.012,160.469,18,7.5,6,,,,
5027,1984,2,16,17,18,41.6,PAKISTAN,PAKISTAN-NW AFGHANISTAN:  HINDU KUSH: CHITRAL-LANDI,36.431,70.826,208,6.1,6,4,13,5,
5028,1984,3,19,20,28,38.2,UZBEKISTAN,UZBEKISTAN:  GAZLI,40.32,63.35,15,7,9,,100,5,
5029,1984,3,27,20,6,33.2,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  KARKAR,-4.647,145.805,28,6.6,8,,11,,
5030,1984,4,24,21,15,19,USA,CALIFORNIA:  CENTRAL:  MORGAN HILL,37.32,-121.698,8,6.1,8,,27,8,
5035,1984,4,29,5,3,0,ITALY,ITALY:  CENTRAL:  :PERUGIA-ASSISSI-GUBBIO,43.26,12.558,12,5.3,8,3,200,25,
5036,1984,5,7,17,49,41.6,ITALY,ITALY:  S CENTRAL:  ABRUZZO,41.765,13.898,10,5.8,8,3,100,5,
5038,1984,5,11,10,41,49.9,ITALY,ITALY:  S CENTRAL:  ABRUZZO,41.831,13.961,14,5.2,8,3,63,,
5039,1984,5,13,12,45,55.8,BOSNIA-HERZEGOVINA,BOSNIA-HERZEGOVINA:  LJUBINJE; CROATIA:  DUBROVNIK,42.967,17.734,30,5.1,7,1,,,
5040,1984,6,24,11,17,11.9,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC:  SANTO DOMINGO,17.984,-69.338,24,6.7,5,5,,,
5041,1984,8,6,19,6,38.3,JAPAN,JAPAN:  KYUSHU:  NOBEOKA,32.386,131.945,46,6.7,6,20,,,
5043,1984,8,27,6,41,26.2,INDONESIA,INDONESIA:  N SUMATERA:  TARUTUNG,1.761,99.075,33,5.2,,,123,1,415
5044,1984,9,7,0,44,41.7,SERBIA,BALKANS NW:  SERBIA,43.314,20.957,13,4.7,8,,2,,
5046,1984,9,13,23,48,49.9,JAPAN,JAPAN:  HONSHU:  CENTRAL: MT ONTAKE,35.789,137.488,10,6.1,6,29,,43,
5047,1984,9,18,13,26,1.8,TURKEY,"TURKEY:  E, ERZURUM, OLUR-SENKAYA",40.885,42.219,10,6.4,8,3,38,,75000
5049,1984,10,9,4,30,42.4,GREECE,GREECE:  MESSINA,37.013,21.757,27,4.5,7,,1,,
5050,1984,10,18,9,46,24.6,TURKEY,"TURKEY:  E, SENKAYA",40.545,42.403,60,5.3,,3,35,,75000
5051,1984,10,18,15,30,23,USA,"WYOMING:  DOUGLAS, MEDICINE BOW",42.375,-105.72,33,5.1,6,,,,
5052,1984,10,26,20,22,21.8,TAJIKISTAN,"TAJIKISTAN:  DZHIRGATAL, GARM",39.155,71.328,33,6.1,7,,,,
5053,1984,12,30,23,33,37.7,INDIA,"INDIA:  ASSAM, CACHAR DISTRICT",24.641,92.891,23,5.6,,20,100,,
5054,1985,1,26,3,6,57.8,ARGENTINA,"ARGENTINA:  WEST CENTRAL, MENDOZA, LA LIGUA",-33.053,-68.467,5,6.9,7,6,238,5,12000
5055,1985,2,2,20,52,34.2,IRAN,"IRAN:  S, FIRUZABAD-JAHROM",28.399,52.997,37,5.3,,1,80,,1500
5056,1985,3,3,22,47,9.5,CHILE,"CHILE:  CENTRAL COAST, SAN ANTONIO, VALPARAISO",-33.132,-71.708,40,8,8,180,2575,1500,
5059,1985,3,16,14,54,0.7,GUADELOUPE,GUADELOUPE,17.013,-62.448,13,6.4,6,,6,,
5060,1985,3,17,10,41,38.4,CHILE,"CHILE:  VALPARAISO, VINA DEL MAR",-32.663,-71.551,33,6.6,7,1,,,
5061,1985,3,18,19,49,45.8,PHILIPPINES,"PHILIPPINES:  PAGADIAN,  ZAMBOANGA",7.758,123.544,33,6.5,5,2,25,,30
5062,1985,4,9,1,56,59.4,CHILE,"CHILE:  NEAR CENTRAL COAST, SANTIAGO-VALPARAISO",-34.131,-71.618,38,7.5,6,2,,,
5063,1985,4,13,1,6,0.1,INDONESIA,"INDONESIA:  DENPASAR, BALI",-9.245,114.185,99,6.2,,,,,
5064,1985,4,18,5,52,52.8,CHINA,CHINA:  YUNNAN PROVINCE,25.926,102.871,5,5.8,8,23,300,1,
5066,1985,4,24,1,7,14.5,PHILIPPINES,"PHILIPPINES:  LUZON:  BENGUET PROVINCE,  BAGUIO",16.498,120.815,33,6.1,7,6,11,,
5067,1985,4,30,18,14,12.7,GREECE,GREECE:  MAGNISIA,39.266,22.81,27,5.5,6,,,,7
5068,1985,5,10,15,35,50.5,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW BRITAIN:  BIALLA, PIONA",-5.599,151.045,27,7.1,8,1,,1,
5069,1985,7,3,4,36,51.7,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,-4.439,152.828,46,7.2,7,,,1,
5070,1985,7,29,7,54,44,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  CHITRAL, SWAT",36.19,70.896,99,6.6,8,5,38,2,
5071,1985,8,21,11,26,28.7,PERU,PERU:  COAST:  CHIMBOTE,-9.159,-78.887,57,6.1,,,100,,60
5072,1985,8,23,12,41,56.1,CHINA,CHINA:  S XINJIANG:  WUQUA-SHUFU,39.431,75.224,7,7.5,7,71,162,5,
5074,1985,9,15,2,42,54.8,INDONESIA,INDONESIA:  NEW GUINEA:  IRIAN JAYA:  ENAROTALI,-4.13,136.049,10,6.3,,10,7,,
5076,1985,9,19,13,17,47.3,MEXICO,MEXICO:  MICHOACAN:  MEXICO CITY,18.19,-102.533,28,8.1,9,9500,30000,4000,
5078,1985,9,21,1,37,13.4,MEXICO,MEXICO:  SW COAST:  MEXICO CITY,17.802,-101.647,31,7.6,6,,,,
5079,1985,9,27,3,39,8.5,SOLOMON ISLANDS,"SOLOMON ISLANDS:  HONIARA, GUADACANAL",-9.829,159.854,32,6.9,7,,,,
5080,1985,9,28,14,50,15.2,MACEDONIA,BALKANS NW:  MACEDONIA:  DEMIR KAPIJA-NEGOTINO,41.581,22.254,7,5,7,,16,,500
5081,1985,10,11,3,39,10.9,GUATEMALA,GUATEMALA:  SAN MIGUEL UPSANTAN,15.299,-90.863,5,4.5,7,,,,500
5082,1985,10,13,15,59,51.2,TAJIKISTAN,"TAJIKISTAN:  KAPTOLYUK, KAYRAKKUM, GAFUROV",40.301,69.823,16,5.9,9,29,80,200,
5083,1985,10,27,19,34,57.1,ALGERIA,ALGERIA:  ANNABA-SETIF-SOUK,36.46,6.761,10,5.9,,6,,,
5084,1985,11,7,8,26,21.4,TURKEY,"TURKEY:  ERZURUM, KARS, AGRI, ARTVIN",40.31,42.307,33,4.2,,,14,,113
