Id,Year,Month,Day,Hour,Minute,Second,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Injuries,Damage ($Mil),Houses Destroyed
7780,1961,5,23,2,45,19,TURKEY,TURKEY,36.693,28.594,35,6.4,,,,,
7800,2008,4,9,12,46,12.7,NEW CALEDONIA,NEW CALEDONIA:  LOYALTY ISLANDS,-20.071,168.892,33,7.3,,,,,
7801,1973,6,26,22,32,0.2,RUSSIA,RUSSIA:  KURIL ISLANDS,43.2,146.6,50,6.6,,,,,
7802,1990,12,13,19,50,17.8,TAIWAN,TAIWAN:  HUA-LIEN,23.722,121.627,10,6.3,5,,,,
7803,2000,7,30,12,25,45.5,JAPAN,JAPAN:  HONSHU:  S,33.901,139.376,10,6.5,,,1,,
7823,2008,4,18,9,36,59.1,USA,ILLINOIS:  WEST SALEM,38.452,-87.886,14,5.3,,,,,
7843,2008,5,12,6,28,0.5,CHINA,CHINA:  SICHUAN PROVINCE,30.98,103.396,10,7.9,9,87652,374171,86000,5360000
7870,2008,2,20,8,8,30.5,INDONESIA,INDONESIA:  SUMATERA:  ACEH PROVINCE,2.768,95.964,26,7.4,,3,25,,
7871,2008,2,21,14,16,2.7,USA,NEVADA:  WELLS,41.153,-114.867,7,6,8,,3,,
7872,2008,2,27,0,56,47.8,UK,UNITED KINGDOM:  ENGLAND:  LINCOLNSHIRE,53.403,-0.332,18,4.8,,,1,,
7873,2008,2,29,4,46,0,BRAZIL,BRAZIL:  SOBRAL,-3.7,-40.35,10,4.3,,,,,
7874,2008,3,9,11,10,41,INDIA,INDIA:  GUJARAT,23.33,70.592,10,4.5,,,,,
7875,2008,3,20,22,32,57.9,CHINA,CHINA:  XINJIANG PROVINCE,35.49,81.467,10,7.2,,,,,2200
7876,2008,3,29,12,51,24.7,PERU,PERU:  OFF COAST,-12.178,-77.164,51,5.3,,,1,,5
7877,1986,6,24,3,11,30.9,PAPUA NEW GUINEA,PAPUA NEW GUINEA,-4.448,143.943,102,7.1,7,,,0.5,
7879,2008,5,24,19,20,42.4,COLOMBIA,"COLOMBIA:  META, QUETAME",4.33,-73.764,9,5.6,,6,,,
7880,2008,5,29,15,46,0.4,ICELAND,ICELAND: REYKJAVIK,64.004,-21.012,10,6.3,,,30,,
7881,2008,5,25,8,21,48.7,CHINA,CHINA:  SICHUAN PROVINCE,32.57,105.424,10,6,,8,927,,400000
7907,2008,6,13,23,43,45.3,JAPAN,JAPAN:  HONSHU:  TOKYO,39.03,140.881,8,6.9,,23,357,,
7923,1971,8,16,4,58,0.3,CHINA,CHINA:  SICHUAN PROVINCE:  MABIAN,28.9,103.7,,5.9,7,,,,
7924,1974,4,22,0,29,19.8,CHINA,CHINA:  JIANGSU PROVINCE,31.6,119.2,16,5.5,,,,,
7925,2008,6,8,12,25,29.7,GREECE,"GREECE:  ACHAIA, ILEIA",37.963,21.525,16,6.3,,2,240,,1156
7971,2008,7,19,2,39,28.7,JAPAN,JAPAN:  OFF EAST COAST OF HONSHU ISLAND,37.552,142.214,22,6.9,,,,,
7972,1969,2,11,22,8,54,CHINA,CHINA:  XINJIANG PROVINCE:  WUSHI,41.45,79.367,10,6.3,7,4,,,
7973,1967,3,27,8,58,20,CHINA,"CHINA:  HEBEI PROVINCE:  HEJIAN, DACHENG",38.5,116.5,30,6.3,7,,,,53886
7974,1967,8,30,4,22,3,CHINA,CHINA: SICHUAN PROVINCE,31.6,100.3,10,6.8,9,,,,
7975,1967,12,2,20,5,48,CHINA,CHINA:  HEBEI PROVINCE:  SHULU,37.717,115.217,25,5.7,7,,,,
7976,1967,12,18,14,7,45,CHINA,CHINA:  SHANXI PROVINCE,36.467,111.217,30,5.4,6,,,,
8028,1963,8,29,8,53,50,CHINA,CHINA:  XINJIANG,39.8,74.2,,6.5,,1,,,40
8052,1962,3,18,20,18,53,CHINA,CHINA:  GUANGDONG PROVINCE,23.72,114.67,25,6.1,8,1,2,,1200
8055,1960,2,2,23,51,59,CHINA,CHINA:  GANSU PROVINCE,33.8,104.5,,5.3,6,,,,
8056,1960,4,13,7,57,49,CHINA,CHINA:  JILIN PROVINCE,44.7,127,,5.8,8,,,,29
8057,1960,11,9,10,43,42,CHINA,CHINA:  SICHUAN PROVINCE,32.7,103.7,,6.8,9,,,,
8058,1961,3,7,19,0,48,CHINA,CHINA:  HUBEI PROVINCE,30.5,110,,4.9,7,,,,25
8059,1961,4,13,16,34,39,CHINA,CHINA: XINJIANG,39.8,77.7,,6.8,9,,,,53
8060,1961,6,11,17,15,33,CHINA,CHINA:   YUNNAN PROVINCE,24.97,98.63,33,5.8,8,,,,5740
8061,1961,6,27,7,3,41,CHINA,CHINA:   YUNNAN PROVINCE,27.73,99.75,25,6,8,,,,11400
8062,1961,10,1,0,16,1,CHINA,CHINA:  GANSU PROVINCE,34.33,104.78,,5.7,7,,,,10
8063,1962,4,23,4,18,1,CHINA,CHINA:  YUNNAN PROVINCE,23.6,106.1,,5.5,7,,,,
8064,1962,5,21,12,2,52,CHINA,CHINA:  QINGHAI PROVINCE,37.1,96,,6.8,,,,,
8065,1962,6,24,1,21,18,CHINA,CHINA:   YUNNAN PROVINCE,25.2,101.2,18,6.2,7,,,,2550
8066,1962,8,19,18,26,38,CHINA,CHINA:  XINJIANG,44.68,81.58,,6.4,8,,,,
8067,1962,12,17,9,36,1,CHINA,CHINA:  NINGXIA,38.12,106.27,,5.5,7,,,,
8068,1963,4,19,7,35,21,CHINA,CHINA:  QINGHAI PROVINCE,35.7,97,,7,8,,,,
8069,1963,4,23,9,55,7,CHINA,CHINA:   YUNNAN PROVINCE,25.8,99.5,,6,7,,,,
8070,1963,6,21,13,44,24,CHINA,CHINA:  HEILONGJIANG PROVINCE,47.9,130.6,,5.8,7,,,,
8071,1964,2,13,10,3,53,CHINA,CHINA:   YUNNAN PROVINCE,26.1,101,15,5.4,7,,,,
8073,1964,9,1,22,20,30,CHINA,CHINA:  SHANXI PROVINCE,35.1,111.6,,4.7,,,,,23
8074,1965,1,12,17,18,9,CHINA,CHINA:  SHANXI PROVINCE,35,111.63,10,5.5,7,,,,
8076,1965,7,3,11,26,12,CHINA,CHINA:   YUNNAN PROVINCE,22.4,101.6,15,6.1,7,,,,
8077,1965,11,13,4,33,55,CHINA,CHINA:  XINJIANG PROVINCE,43.9,87.8,,6.6,8,,,,
8078,1966,1,31,2,35,3,CHINA,CHINA:  YUNNAN PROVINCE,27.9,99.7,,5.1,7,,,,
8079,1966,2,5,15,12,27,CHINA,CHINA:  YUNNAN PROVINCE,26.1,103.1,,6.5,9,,,,
8080,1966,2,13,10,44,36,CHINA,CHINA:   YUNNAN PROVINCE,26.1,103.1,,6.2,,,,,
8081,1966,3,6,0,12,19,CHINA,CHINA:  HEBEI PROVINCE,37.47,115.03,,5.2,7,,,,11
8082,1966,3,19,16,59,31,CHINA,CHINA:  HEBEI PROVINCE,37.27,114.97,,5.6,6,,,,
8083,1966,3,26,15,19,4,CHINA,CHINA:  HEBEI PROVINCE,37.68,115.27,,6.2,7,,,,
8084,1966,4,20,14,31,15,CHINA,CHINA:  HEBEI PROVINCE,37.25,114.78,,5.3,,,,,22
8085,1966,9,19,5,3,53,CHINA,CHINA:  YUNNAN PROVINCE,24,97.7,,5.4,7,,,,
8086,1966,9,28,14,0,19,CHINA,CHINA:   YUNNAN PROVINCE,27.5,100.1,,6.4,9,,,,
8087,1966,10,2,2,24,57,CHINA,CHINA:  JILIN PROVINCE,43.83,125.12,,5.2,7,,,,
8088,1967,1,24,14,45,12,CHINA,CHINA:  SICHUAN PROVINCE,30.2,104.1,,5.5,7,,,,417
8089,1969,9,14,14,46,23,CHINA,CHINA:  XINJIANG PROVINCE,39.7,74.8,,5.5,7,,,,10
8120,2008,7,1,0,17,33.2,PERU,"PERU:  CENTRAL:  OXAPAMPA, HUANCABAMBA",-10.368,-75.512,33,5.5,,,45,,60
8121,2008,7,3,23,10,2,IRAN,IRAN:  NE:  KATKAN,35.5,58.8,10,5,,,,,
8122,2008,5,21,19,23,57.3,BRAZIL,BRAZIL:  ALCANTARAS,-3.91,-40.44,10,,,,,,
8123,2008,5,26,15,1,33.6,COSTA RICA,PANAMA-COSTA RICA,8.423,-82.968,13,5.6,,,,,
8124,2008,5,27,8,37,51.5,CHINA,CHINA:  SICHUAN PROVINCE,32.71,105.54,10,5.7,,,,,20000
8125,2008,6,6,20,2,56.8,ALGERIA,ALGERIA:  ORAN,35.883,-0.658,4,5.5,,1,30,,
8126,2008,6,6,21,16,33.8,INDIA,INDIA:  MANPUR,24.702,84.964,11,3.8,,,2,,
8127,2008,4,15,3,3,4.6,GUATEMALA,GUATEMALA,13.564,-90.599,33,6.1,,,,,
8128,2008,4,26,6,40,10.6,USA,NEVADA:  FALLON,39.52,-119.93,1,5,,,,,
8129,2008,5,1,0,15,27.4,IRAN,"IRAN:  LORESTAN, BOROUJERD",33.86,48.59,16,4.5,,,100,,
8130,2008,5,7,16,45,20.2,JAPAN,JAPAN:  HONSHU:  E COAST,36.158,141.521,39,6.8,,,6,,
8132,2008,8,30,8,30,54,CHINA,CHINA:  SICHUAN PROVINCE,26.272,101.937,17,5.9,,43,589,,392000
8133,2008,9,10,11,0,34,IRAN,IRAN:  HORMOZGAN PROVINCE,26.743,55.828,12,6.1,,7,45,,
8134,2008,9,11,0,20,50.9,JAPAN,JAPAN:  HOKKAIDO,41.892,143.754,25,6.8,,,,,
8135,2005,6,13,22,44,33.9,CHILE,CHILE:  TARAPACA,-19.987,-69.197,116,7.7,,11,200,,544
8136,2007,9,2,1,5,18.1,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-11.61,165.762,35,7.2,,,,,
8138,2008,4,28,18,33,34.2,VANUATU,VANUATU ISLANDS,-19.941,168.953,32,6.4,,,,,
8160,2008,10,5,15,52,49.4,KYRGYZSTAN,KYRGYZSTAN: NURA,39.533,73.824,27,6.6,,74,140,,
8161,2008,10,6,8,30,45.5,CHINA,CHINA:  TIBET (XIZANG PROVINCE),29.807,90.35,12,6.3,,9,19,,
8162,2008,10,11,9,6,10.7,RUSSIA,RUSSIA:  CAUCASUS:  CHECHNYA,43.372,46.254,16,5.7,,13,100,,
8163,2008,7,8,9,13,7.4,PERU,PERU:  AREQUIPA,-15.986,-71.748,123,6.2,,1,,,
8164,2008,7,23,15,26,19.9,JAPAN,JAPAN:  HONSHU:  N,39.802,141.464,108,6.8,,1,200,,90
8165,2008,7,24,7,9,30,CHINA,CHINA:  SICHUAN PROVINCE,32.747,105.542,10,5.6,,1,17,,1200
8166,2008,7,29,18,42,15.7,USA,CALIFORNIA:  LOS ANGELES,33.953,-117.761,15,5.4,6,,8,,
8167,2008,8,1,8,32,43,CHINA,CHINA:  SICHUAN PROVINCE,32.036,104.722,7,5.7,,,231,,540
8168,2008,8,5,9,49,17.2,CHINA,CHINA:  SICHUAN PROVINCE,32.756,105.494,6,6,,4,29,,
8169,2008,8,11,7,19,26.4,VENEZUELA,VENEZUELA:  CARIACO-CUMANA,10.514,-64.171,13,5.2,,,,,
8170,2008,8,15,10,25,16.5,PHILIPPINES,PHILIPPINES:  LUZON:  LEGASPI,12.897,124.319,10,6,,,,,
8171,2008,8,19,21,35,17.2,CHINA,CHINA:  YUNNAN PROVINCE,25.051,97.919,46,5,,,,,5
8172,2008,8,21,12,24,29.5,CHINA,CHINA:  YUNNAN PROVINCE,25.044,97.684,1,6,,5,127,,
8173,2008,8,25,11,25,19.3,NEW ZEALAND,NEW ZEALAND:  NORTH ISLAND,-39.715,176.851,32,5.5,,,,,
8174,2008,8,25,13,21,58.8,CHINA,CHINA:  TIBET (XIZANG PROVINCE),30.901,83.52,12,6.7,8,,,,
8175,2008,8,27,1,35,32.1,RUSSIA,RUSSIA: LAKE BAYKAL (BAIKAL),51.607,104.158,16,6.2,8,,,,
8176,2008,9,3,2,22,47,TURKEY,TURKEY:  ADIYAMAN,37.507,38.503,6,4.1,,,,,
8177,2008,10,28,23,9,57.6,PAKISTAN,PAKISTAN:  QUETTA,30.639,67.351,15,6.4,6,215,320,,3487
8185,2008,9,9,3,7,27.5,INDONESIA,INDONESIA:  SUMATRA:  SOUTHERN,-3.935,103.058,25,5.4,,2,,,
8186,2008,9,16,21,47,14.5,INDIA,INDIA:  MAHARASHTRA,17.438,73.915,10,5,,1,20,,
8187,1968,3,20,19,2,50.3,KENYA,"KENYA:  HOMA BAY, USIRI, GOT KOKECH",-0.6,34.4,33,4.6,,1,1,,
8191,2008,11,16,17,2,32.7,INDONESIA,INDONESIA:  MINAHASSA PENINSULA,1.271,122.091,30,7.3,,6,77,,
8192,2008,11,19,6,11,20.7,PANAMA,"PANAMA:  PASO CANOA, DAVID, PUERTO ARMUELLES",8.267,-82.967,32,6.1,,,,,
8204,2009,1,3,19,43,50.6,INDONESIA,PAPUA NEW GUINEA:  NEAR NORTH COAST,-0.414,132.885,17,7.6,,5,250,,
8206,2008,10,29,11,32,43.1,PAKISTAN,PAKISTAN:  ZIARAT,30.598,67.455,14,6.4,,,1,,
8207,2008,11,10,1,22,2.5,CHINA,CHINA:  QINGHAI PROVINCE,37.565,95.833,19,6.3,,,3,4,
8208,2008,11,22,22,27,55.1,CZECH REPUBLIC,CZECH REPUBLIC:  KARVINA,49.914,18.455,,4.1,,2,3,,
8209,2000,6,17,15,40,41.7,ICELAND,"ICELAND:  VESTMANNAEYJAR, HELLA",63.966,-20.487,10,6.5,,,1,20,11
8210,2009,1,8,19,21,35.6,COSTA RICA,COSTA RICA:  LA PAZ,10.165,-84.197,14,6.1,,23,100,,518
8211,2009,1,3,22,33,40.2,INDONESIA,PAPUA NEW GUINEA:  NEAR NORTH COAST,-0.691,133.305,23,7.3,,,,,
8250,2009,1,15,17,49,39,RUSSIA,RUSSIA:  KURIL ISLANDS,46.857,155.154,36,7.4,,,,,
8251,2009,2,11,17,34,50.8,INDONESIA,INDONESIA:  KEPULAUAN TALAUD,3.884,126.397,22,7.2,,,64,,
8252,1992,2,1,19,4,4.5,JAPAN,JAPAN:  HONSHU:  TOKYO,35.106,139.644,100,5.6,,,37,,
8253,2008,12,7,13,36,21.3,IRAN,IRAN:  S,26.99,55.8,15,5.4,,,5,,
8254,2008,12,9,18,53,11.1,CHINA,CHINA:  SICHUAN PROVINCE,32.518,105.395,25,4.5,,2,3,,
8255,2008,12,10,10,53,50,ARGENTINA,ARGENTINA:  POTRERILLOS,-32.938,-69.259,10,4.1,,,,,
8256,2008,12,25,20,20,51.5,MYANMAR (BURMA),MYANMAR (BURMA),23.97,97.569,35,4.7,,,19,,30
8257,2008,12,29,3,37,41.7,AFGHANISTAN,"AFGHANISTAN; PAKISTAN:  MANSEHRA, SHANGLA",36.401,71.075,158,5.8,,,,,
8258,2009,1,21,18,17,3.3,PERU,PERU:  PACCHA,-11.779,-75.626,10,4.6,,,,,50
8259,2009,3,19,18,17,40.9,TONGA,TONGA ISLANDS,-23.046,-174.659,34,7.6,,,,,
8260,1978,8,14,14,17,50.4,SPAIN,SPAIN,36.63,-6.871,30,4.4,,,,,
8264,2009,4,6,1,32,39,ITALY,ITALY:  L'AQUILA,42.334,13.334,9,6.3,,309,1500,2500,15000
8277,2009,4,7,17,47,37,ITALY,ITALY:  L'AQUILA,42.275,13.464,15,5.5,,1,,,
8278,2009,2,20,3,48,48.2,PAKISTAN,PAKISTAN; INDIA:  KASHMIR,34.204,73.899,10,5.4,,,44,,
8279,2009,2,20,10,2,29.1,CHINA,CHINA:  XINJIANG PROVINCE,40.657,78.692,17,5.5,,,,,5613
8297,2009,5,28,8,24,45,HONDURAS,HONDURAS:  NORTHERN; BELIZE,16.72,-86.236,10,7.3,,7,40,,135
8298,2009,3,26,4,44,11.6,INDIA,INDIA:  CHAIBASA,22.399,85.903,10,4.1,,,5,,
8299,2009,3,31,17,50,34.1,NICARAGUA,NICARAGUA:  SAN JUAN DEL RIO COCO,13.452,-86.06,36,4.4,,,,,3
8317,2009,4,9,1,46,58.2,INDIA,INDIA:  JAISALMER,27.143,70.749,44,5.2,,,6,,
8318,2009,4,16,21,27,51.3,AFGHANISTAN,AFGHANISTAN:  NANGARHAR,34.185,70.076,6,5.4,,19,51,,200
8337,1966,7,12,0,4,12,TURKEY,TURKEY:  BAGICI,38.9,41.3,64,4.6,,12,20,,
8357,2009,7,15,9,22,29,NEW ZEALAND,NEW ZEALAND:  OFF WEST COAST OF SOUTH ISLAND,-45.762,166.562,12,7.8,,,,,
8377,2009,8,10,20,7,9.1,JAPAN,JAPAN:  HONSHU:  S COAST,34.743,138.264,40,6.4,,1,123,,
8378,2009,8,10,19,55,35.6,INDIA,INDIA:  ANDAMAN I,14.099,92.888,5,7.5,,,,,
8379,2009,5,17,19,50,6.2,SAUDI ARABIA,SAUDI ARABIA: WESTERN,25.212,37.597,10,4.6,,,,,
8380,2009,5,19,17,35,0.6,SAUDI ARABIA,SAUDI ARABIA: WESTERN,25.292,37.744,2,5.7,,,7,,
8381,2009,5,19,19,29,48.9,INDIA,INDIA:  KASHMIR,33.198,75.787,21,4.9,,,,,
8382,2009,5,24,16,17,50.8,MACEDONIA,BALKANS NW:  MACEDONIA,41.303,22.714,0,5.3,,,,,
8383,2009,6,13,17,17,38.2,KAZAKHSTAN,KAZAKHSTAN:  TEKELI,44.724,78.864,15,5.4,,1,,,
8384,2009,5,29,6,20,14.6,VANUATU,VANUATU ISLANDS:  TONGOA,-17.026,168.329,13,5.7,,,10,,
8385,2009,6,2,2,17,3.5,VANUATU,VANUATU ISLANDS:  TONGOA,-17.757,167.949,15,6.3,,,4,,
8386,2009,9,2,7,55,1,INDONESIA,INDONESIA:  JAVA,-7.782,107.297,46,7,,81,1297,,
8387,2009,9,12,20,6,24.6,VENEZUELA,VENEZUELA:  CARABOBO,10.705,-67.92,10,6.3,,,18,,
8388,2009,7,4,6,49,35.5,PANAMA,PANAMA: PANAMA CITY,9.59,-78.966,38,6,5,,32,,
8389,2009,7,9,11,19,16.2,CHINA,CHINA:  YUNNAN PROVINCE:  YAOAN COUNTY,25.632,101.095,7,5.7,,,336,,
8390,2009,7,24,3,11,56.8,CHINA,CHINA: TIBET (XIZANG PROVINCE):   GYUNGCAN,31.158,85.902,13,5.8,,,,,6
8392,2009,9,21,8,53,5.9,BHUTAN,BHUTAN:  TASHIGANG,27.332,91.437,14,6.1,,11,,,
8408,2009,9,29,17,48,10.9,SAMOA,SAMOA ISLANDS,-15.489,-172.095,18,8.1,,,,,
8409,2009,9,30,10,16,9.2,INDONESIA,INDONESIA:  SUMATRA:  PADANG,-0.72,99.867,81,7.5,,1117,1214,2200,
8410,2009,10,7,22,3,14.4,VANUATU,VANUATU ISLANDS,-13.006,166.51,45,7.6,,,,,
8430,2009,11,3,23,26,52,IRAN,IRAN:  BANDAR ABBAS,27.334,56.202,14,5.1,,,269,,
8431,2009,11,1,21,7,20.6,CHINA,CHINA:  YUNNAN PROVINCE,25.962,100.825,25,4.9,,,28,,1000
8451,2009,11,8,19,41,43.3,INDONESIA,INDONESIA:  SUMABAWA:  BIMA,-8.207,118.631,18,6.6,,2,200,2.43,
8472,2009,8,16,7,38,21.7,INDONESIA,INDONESIA:  SUMATRA:  PADANG,-1.479,99.49,20,6.7,,,9,,
8492,2009,8,8,13,26,17.5,CHINA,CHINA:  CHONGQING PROVINCE:  RONGCHANG,29.358,105.438,10,3.4,,2,1,,440
8512,2009,8,28,1,52,6.6,CHINA,CHINA:  QINGHAI PROVINCE,37.696,95.718,13,6.2,,,,,
8513,2009,8,30,19,27,48.8,MYANMAR (BURMA),MYANMAR (BURMA);  INDIA:  SIBSAGAR,25.28,95.101,82,5.2,,,,,
8532,2009,9,6,22,41,37.3,GEORGIA,GEORGIA:  NORTHWESTERN,42.66,43.443,15,6,,,1,,
8533,2009,9,18,11,53,48,PHILIPPINES,"PHILIPPINES:  COTABATO, SULTAN KUDARAT",6.513,124.715,10,5.7,,,91,,
8534,2009,9,18,23,6,57.7,INDONESIA,INDONESIA:  BALI:  DENPASAR,-9.138,115.593,79,5.7,,,7,,
8535,2009,9,22,8,20,41,AUSTRALIA,AUSTRALIA:  MORNINGTON,-38.28,145.25,0,3.1,,,,,
8552,2009,10,1,1,52,27.3,INDONESIA,INDONESIA:  SUMATRA:  SOUTHERN:  KERINCI,-2.515,101.501,10,6.6,,3,,10,
8572,2009,10,7,22,18,51.2,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-12.517,166.382,35,7.8,,,,,
8573,2009,10,9,18,11,39.9,ECUADOR,ECUADOR:  TENA,-0.962,-77.817,35,5.4,,,,,
8574,2009,10,22,19,51,27.5,AFGHANISTAN,AFGHANISTAN:  HINDU KUSH,36.517,70.95,18,6.1,,5,,,
8592,2009,11,27,8,15,53.3,VENEZUELA,VENEZUELA:  SIQUISIQUE,10.434,-69.715,7,5.4,,,,,
8632,2009,12,19,23,19,15.5,MALAWI,MALAWI:  KARONGA,-10.108,33.818,6,6,,3,250,,1111
8652,2009,12,19,13,2,17,TAIWAN,TAIWAN:  HUALIEN,23.796,121.605,57,6.4,,,14,,
8672,2010,1,3,21,48,5.3,SOLOMON ISLANDS,SOLOMON ISLANDS,-8.743,157.477,26,6.6,,,,,
8673,2010,1,3,22,36,27.9,SOLOMON ISLANDS,SOLOMON ISLANDS,-8.799,157.346,25,7.1,,,,,16
8692,2010,1,5,12,15,32.2,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.019,157.551,15,6.8,,,,,
8693,2010,1,2,2,15,12,TAJIKISTAN,TAJIKISTAN,38.245,71.467,47,5.1,,,,1.5,98
8712,2010,1,10,0,27,39.3,USA,CALIFORNIA:  OFF COAST NORTHERN,40.652,-124.692,29,6.5,,,30,21.8,
8732,2010,1,12,21,53,10,HAITI,HAITI:  PORT-AU-PRINCE,18.457,-72.533,13,7,,316000,30000,8000,97294
8752,2010,1,30,21,36,58,CHINA,CHINA:  SICHUAN PROVINCE: MOXI,30.268,105.668,10,4.7,,1,15,,200
8772,2009,10,29,17,0,38.6,BHUTAN,"BHUTAN:  MONGAR, PEMAGATSEL, TASHIGANG",27.262,91.417,26,5.3,,,,,1
8792,2009,12,6,21,51,59.8,SOUTH AFRICA,SOUTH AFRICA:  CARLETONVILLE,-26.414,27.494,2,3.5,,2,3,,
8793,2009,12,8,3,8,57.2,MALAWI,MALAWI:  KARONGA,-9.948,33.878,8,5.9,,1,15,,
8794,2009,12,12,11,51,25.7,INDIA,INDIA:  MAHARASHTRA:  SATARA,17.109,73.767,10,5.1,,,,,
