Id,Year,Month,Day,Hour,Minute,Second,Tsunami,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Injuries,Damage ($Mil),Houses Destroyed
6657,2005,3,28,16,9,36.5,2487,INDONESIA,INDONESIA:  SUMATERA:  SW,2.085,97.108,30,8.6,,1303,340,,300
6659,2005,4,10,10,29,11.2,2507,INDONESIA,INDONESIA:  PADANG,-1.644,99.607,19,6.7,5,,,,
6738,2005,6,15,2,50,53.1,2547,USA,CALIFORNIA:  OFF COAST NORTHERN,41.301,-125.97,10,7.2,4,,,,
6739,2005,8,16,2,46,28.4,2548,JAPAN,JAPAN:  EAST COAST HONSHU,38.276,142.039,36,7.2,,,56,,1
6757,2005,7,5,1,52,2.9,,INDONESIA,INDONESIA:  SUMATRA:  NIAS ISLAND:  GUNUNGSITOLI,1.819,97.082,21,6.7,,,,,
6758,2005,7,9,23,59,17,,INDONESIA,INDONESIA:  SULAWESI:  DONGGALA,-1.174,119.963,32,5.9,,,,,6
6759,2005,7,10,13,10,12.1,,ALBANIA,ALBANIA:  TROPOJE,42.389,19.812,4,5.2,,,,,
6760,2005,7,18,2,4,59.8,,INDONESIA,INDONESIA:  TIMOR:  TIMOR TENGAH UTARA,-9.948,124.48,10,5.3,,,,,
6761,2005,7,23,7,34,56.7,,JAPAN,JAPAN:  HONSHU:  TOKYO,35.498,139.982,61,5.9,,,27,,1
6762,2005,7,24,15,42,6.2,,INDIA,"INDIA:  ANDAMAN ISLANDS,  NICOBAR ISLANDS",7.92,92.19,16,7.2,,,,,
6763,2005,7,25,15,43,41.1,,CHINA,CHINA:  DAQING,46.827,125.058,48,4.7,,1,12,,
6764,2005,7,26,4,8,37.1,,USA,"MONTANA:  DILLON, SILVER STAR, TWIN BRIDGES",45.365,-112.615,13,5.6,6,,,,
6765,2005,7,30,21,45,0,,TURKEY,"TURKEY:  BAHCEKARADALAK, SIRAPINAR, YENIYAPANSEYHLI",39.437,33.089,5,5.3,,,,,
6766,2005,8,5,14,14,48,,CHINA,CHINA:  YUNNAN PROVINCE:  HUIZE,26.569,103.036,42,4.8,,,9,,3700
6767,2005,8,5,18,7,13.8,,VIETNAM,VIETNAM:  HO CHI MINH CITY,9.985,108.383,10,4.5,,,,,
6768,2005,8,9,5,9,20.8,,IRAN,IRAN:  FIRUZABAD,28.85,52.56,10,5.1,,,,,
6769,2005,8,13,4,58,44.8,,CHINA,CHINA:  YUNNAN PROVINCE:  WENSHAN,23.627,104.103,10,4.5,,,26,,
6770,2005,8,14,2,39,40.3,,CHILE,CHILE:  TARAPACA,-19.78,-68.98,11,5.8,,,,,
6771,2005,8,14,6,33,32.5,,INDIA,INDIA:  MAHARASHTRA,17.398,74.118,35,4.4,7,,,,
6773,2005,8,16,3,45,54.1,,INDIA,INDIA:  UTTARANCHAL:  UTTARKAHI,30.924,78.56,43,4.4,6,,,,
6774,2005,8,30,8,53,17.4,,INDIA,"INDIA: MAHARASHTRA: AMBEGHAR, DICHOLI, KISRULE",17.067,73.773,10,4.7,6,,,,
6775,2005,9,9,7,26,43.7,,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,-4.539,153.474,90,7.7,,,,,
6776,2005,9,26,1,55,37.6,,PERU,"PERU:  LAMAS, CHACHAPOYAS, MOYOBAMBA, TARAPOTA",-5.678,-76.398,115,7.5,,5,60,,
6777,2005,10,1,22,19,51.3,,PERU,PERU:  MOQUEGUA,-16.635,-70.794,20,5.3,,,10,,300
6778,2005,10,8,3,50,39.1,,PAKISTAN,"PAKISTAN:  MUZAFFARABAD, URI, ANANTNAG, BARAMULA",34.451,73.649,15,7.6,8,76213,146599,6680,
6779,2005,10,20,21,40,4,,TURKEY,TURKEY:  IZMIR,38.152,26.751,10,5.9,,1,15,,
6797,1977,4,20,23,42,50.5,2568,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.89,160.348,19,7.6,7,,,,
6798,1977,4,20,23,13,10.4,2089,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.828,160.323,33,6.8,6,34,,,
6799,1978,3,22,21,34,33.4,2569,RUSSIA,RUSSIA:  KURIL ISLANDS,44.14,149.029,33,6.6,5,,,,
6800,1971,5,22,16,43,58.7,,TURKEY,TURKEY:  BINGOL,38.8,40.5,3,6.7,8,1000,,5,
6817,1984,2,11,8,2,52.1,2152,GREECE,GREECE:  MANAGOULI-AIYION,38.308,22.11,20,5.6,,,,,
6818,1987,6,18,14,3,16.7,2172,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.717,162.33,75,6.3,,,,,
6819,1987,7,6,2,49,42.7,2173,VANUATU,VANUATU ISLANDS,-14.074,167.828,48,6.6,,,,,
6820,1997,10,14,9,53,18.1,2275,TONGA,TONGA ISLANDS,-22.101,-176.772,167,7.7,,,,,
6821,2002,3,26,3,45,48.7,2395,JAPAN,JAPAN:  RYUKYU ISLANDS,23.346,124.09,33,6.4,,,,,
6822,2005,9,24,19,24,2.6,,ETHIOPIA,ETHIOPIA:  DABBAHU,12.471,40.634,12,5.6,,,,,
6824,2005,10,24,17,35,33.8,,ECUADOR,ECUADOR:  BAEZA,-0.507,-77.745,35,4.8,6,,,,
6825,2005,10,27,11,18,57.3,,CHINA,CHINA:  GUANGXI PROVINCE,23.604,107.798,10,4.2,,1,1,,
6826,2005,10,31,2,10,28.7,,PERU,PERU:  N,-5.852,-78.704,40,5.4,,,,,20
6827,2005,11,14,21,38,51.4,2590,JAPAN,JAPAN:  EAST COAST HONSHU,38.107,144.896,11,7,,,,,
6828,2005,11,26,0,49,37.6,,CHINA,"CHINA:  JIANGXI:  JIUJIANG, RUICHANG",29.695,115.689,10,5.2,,16,8000,,150000
6829,2005,11,27,10,22,19.1,,IRAN,"IRAN:  QESHM, ZIRANG",26.774,55.858,10,6,,13,100,,
6830,2005,12,5,12,19,56.6,,CONGO,CONGO:  KALEMIE,-6.224,29.83,22,6.8,4,6,,,300
6831,2005,12,12,21,47,46,,AFGHANISTAN,"AFGHANISTAN:  TILI, JALALABAD, BADAKHSHAN",36.357,71.093,225,6.5,,5,1,,100
6832,1994,6,3,21,6,59.8,2592,INDONESIA,INDONESIA:  JAVA,-10.362,112.892,26,6.6,,,,,
6833,1994,6,5,1,45,2.7,2593,INDONESIA,INDONESIA:  JAVA,-10.341,113.369,17,6.1,,,,,
6917,1961,6,16,10,31,57.3,2385,COLOMBIA,COLOMBIA: NORTHEASTERN COLOMBIA,8.9,-73.4,120,6.5,,,,,
7078,2006,5,3,15,26,40.2,2749,TONGA,TONGA ISLANDS,-20.187,-174.123,55,7.9,7,,1,,
7181,2006,7,17,8,19,25,2832,INDONESIA,INDONESIA:  JAVA,-9.254,107.411,34,7.7,,,,,
7201,1997,4,23,19,44,28.4,,USA TERRITORY,GUAM,13.986,144.901,101,6.5,7,,4,,
7202,1975,11,1,1,17,33.9,,USA TERRITORY,GUAM,13.843,144.754,113,6.1,7,,,,
7221,1982,3,28,4,16,52.5,,MEXICO,MEXICO:  CHIAPAS,17.25,-93.21,9,3.5,,10,200,,
7222,2006,1,8,11,34,55.6,,GREECE,GREECE:  SOUTHERN,36.311,23.212,66,6.7,,,3,,
7223,2006,2,14,0,55,25,,INDIA,INDIA:  SIKKIM,27.382,88.388,30,5.3,,2,2,,
7224,2006,2,20,17,20,9,,BULGARIA,GREECE-BULGARIA BORDER REGION,41.708,25.544,10,4.6,,,2,,
7225,2006,2,22,22,19,7.8,,MOZAMBIQUE,MOZAMBIQUE,-21.324,33.583,11,7,5,4,36,,294
7226,2006,2,23,20,4,53.5,,BHUTAN,BHUTAN:  TASHIGANG,26.912,91.705,10,5.8,,,,,126
7227,2006,2,28,7,31,2.6,,IRAN,IRAN:  SOUTHERN,28.12,56.865,18,6,,,6,,
7228,2006,3,7,18,20,46.1,,INDIA,INDIA:  GUJARAT,23.777,70.899,10,5.5,,,7,,
7229,2006,3,10,7,50,14.3,,PAKISTAN,PAKISTAN:  MIRPUR DISTRICT,33.129,73.887,10,4.9,,1,22,,
7230,2006,3,14,6,57,33.8,2875,INDONESIA,INDONESIA:  SERAM,-3.595,127.214,30,6.7,,,,,241
7231,2006,3,20,19,44,25.1,,ALGERIA,ALGERIA:  NORTHERN,36.623,5.328,10,4.9,,4,9,,62
7232,2006,3,25,7,28,57.6,,IRAN,IRAN:  SOUTHERN,27.574,55.685,18,5.9,,1,1,,
7233,2006,3,28,8,35,43.3,,INDONESIA,INDONESIA:  N. SUMATRA: TAPAKTUAN,3.462,97.224,30,5,,,,,
7234,2006,3,31,1,17,0.9,,IRAN,"IRAN:  WESTERN:  BORUJERD, DORUD",33.5,48.78,7,6.1,,70,1300,,
7235,2006,3,31,12,23,17.8,,CHINA,"CHINA:  JILIN PROVINCE:  JILIN, SONGYUAN",44.624,124.122,10,4.9,,,,,
7236,2006,4,1,10,2,19.5,,TAIWAN,TAIWAN:  T'AIT-TUNG,22.868,121.278,9,6.2,,,42,,
7237,2006,4,4,9,12,23.4,,PAKISTAN,PAKISTAN:  BATGRAM,34.6,73.136,10,4.8,,,28,,
7238,2006,4,6,17,59,16.4,,INDIA,INDIA:  GUJARAT,23.322,70.477,10,5.5,,,,,
7239,2006,4,11,0,2,41.5,,GREECE,GREECE:  ZAKYNTHOS,37.64,20.92,18,5.5,,,,,
7240,2006,4,19,2,5,42.9,,CHINA,CHINA:  TIBET (XIZANG PROVINCE),31.607,90.413,33,5.7,,,,,
7241,2006,4,20,23,25,2.1,,RUSSIA,RUSSIA:  KORYAKSKIY,60.949,167.089,22,7.6,,,40,55,
7242,2006,5,4,17,43,9.7,,PANAMA,PANAMA:  BOQUETE,8.898,-82.543,,4.5,,,,,
7243,2006,5,7,6,20,53.7,,IRAN,IRAN:  ZARAND,30.79,56.7,14,4.1,,,70,,
7244,2006,5,12,8,16,56.5,,INDONESIA,INDONESIA:  SUMATRA:  KALIANDAK,-5.575,105.395,17,5.5,,,,,
7245,2006,5,26,22,53,58.9,,INDONESIA,"INDONESIA:   JAVA:  BANTUL, YOGYAKARTA",-7.961,110.446,13,6.3,,5749,38568,3100,127000
7246,2006,6,3,7,15,35.6,,IRAN,IRAN:  SOUTHERN:  QESHM,26.759,55.843,5,5.1,,2,4,,
7247,2006,6,3,11,7,45,,TURKEY,TURKEY:  HAKKARI,37.605,43.787,10,4.1,,,,,
7248,2006,6,11,20,1,26.3,,JAPAN,JAPAN:  KYUSHU,33.129,131.141,140,6.3,,,8,,
7249,2006,6,13,14,15,38.3,,ALBANIA,ALBANIA:  TEPELENE,40.27,19.96,10,4.5,,,1,,12
7250,2006,6,20,16,52,57.9,,CHINA,CHINA:  GANSU PROVINCE,33.068,104.95,24,4.5,,,5,,
7251,2005,11,26,15,56,55,,TURKEY,TURKEY:  DOGANYOL,38.26,38.814,9,4.4,,,,,
7252,2005,12,14,7,9,54.1,,INDIA,"INDIA:  JAUSARI, CHAMOLI, NANDPRAYAG",30.476,79.255,44,5.3,,1,4,,1
7253,2005,12,24,3,56,7.3,,TURKEY,TURKEY:  AKHISAR,38.804,26.783,14,4.3,,,,,
7281,1979,4,9,2,10,20.3,2914,MONTENEGRO,MONTENEGRO: BAR ULCINJ,41.956,19.023,10,5.3,,,,,
7282,1979,5,15,6,59,21.2,2915,GREECE,GREECE: CRETE,34.53,24.437,33,5.6,,,,,
7283,1983,1,17,12,41,29.7,2917,GREECE,GREECE: IONIAN SEA,38.026,20.228,14,7.2,,,,,
7284,1983,8,8,3,47,57.1,,JAPAN,JAPAN:  HONSHU:  S COAST,35.5,139.07,25,5.3,,1,28,,
7301,2000,4,5,4,36,58.8,2922,GREECE,GREECE:  CRETE,34.22,25.69,38,5.5,,,,,
7321,2006,7,22,1,10,29,,CHINA,CHINA:  YANJIN,27.995,104.138,56,4.9,,22,106,,
7362,1976,8,17,4,19,27.3,,PHILIPPINES,PHILIPPINES:  MINDANAO,7.249,122.939,22,6.8,,,,,
7363,2006,7,29,0,11,51.3,,TAJIKISTAN,TAJIKISTAN:  PANJ-QUMSANGIR,37.255,68.828,34,5.6,,3,19,,721
7364,2006,8,5,14,3,43.7,,ARGENTINA,ARGENTINA:  MENDOZA,-33.131,-68.707,22,5.6,5,,,,
7365,2006,8,18,11,45,49.4,,TAJIKISTAN,TAJIKISTAN:  DUSHANBE (STALINABAD),38.246,69.22,10,4.7,,,,,
7366,2006,8,24,20,1,0.2,,FRANCE,FRANCE,45.84,-0.14,5,4.3,,,,,
7367,2006,8,25,5,51,44.3,,CHINA,CHINA:  SICHUAN PROVINCE,28.012,104.151,22,4.6,,1,31,,
7368,2006,10,15,17,7,49.2,3017,USA,HAWAIIAN ISLANDS,19.878,-155.935,39,6.7,8,,,73,
7369,2006,9,28,6,22,9.7,2972,SAMOA,SAMOA ISLANDS,-16.592,-172.033,28,6.9,4,,,,
7370,2006,9,10,14,56,8.1,,MEXICO,GULF OF MEXICO,26.319,-86.606,14,5.8,,,,,
7402,1971,9,27,19,1,45.3,2041,RUSSIA,"RUSSIA:  SAKHALIN, MONERON ISLAND",46.4,141.1,21,6.1,,,,,
7403,2004,11,2,10,2,12.8,3012,CANADA,CANADA:  VANCOUVER ISLAND,49.277,-128.772,10,6.6,,,,,
7404,2003,12,27,16,0,59,3015,NEW CALEDONIA,NEW CALEDONIA:  LOYALTY ISLANDS,-22.015,169.766,10,7.3,,,,,
7406,2006,11,15,11,14,13.5,3016,RUSSIA,RUSSIA:  KURIL ISLANDS,46.592,153.266,10,8.3,,,,,
7407,2006,6,3,16,34,25.8,,MALAWI,MALAWI:  SALIMA,-14.52,34.28,10,3.8,,,,,
7408,2006,9,29,13,8,26.1,,TRINIDAD AND TOBAGO,TRINIDAD:  PORT-OF-SPAIN,10.876,-61.756,53,6.1,,,3,,1
7409,2006,9,29,18,23,5.9,,TRINIDAD AND TOBAGO,TRINIDAD:  GASPARILLO,10.814,-61.758,52,5.5,,1,,,
7410,2006,10,20,10,48,56,,PERU,PERU:  CENTRAL,-13.457,-76.677,23,6.7,4,,,,
7411,2006,10,27,10,52,5.7,,CHINA,CHINA:  HUBEI,31.56,113.21,10,4.5,,,,,
7412,2006,11,3,6,21,39.2,,CHINA,CHINA:  NEI MONGOL,43.469,119.558,10,4.7,,,,,55886
7413,2006,12,26,12,26,21.1,3622,TAIWAN,TAIWAN:  PINGTUNG,21.799,120.547,10,7,,2,40,,
7414,2006,11,29,1,32,17.9,,INDONESIA,INDONESIA:  HALMAHERA:  MOROTAI,2.52,128.283,39,6.2,,,,,50
7415,2007,1,13,4,23,21.1,3019,RUSSIA,RUSSIA:  KURIL ISLANDS,46.243,154.524,10,8.1,,,,,
7416,2006,11,17,18,19,51.6,,FRANCE,FRANCE:  PYRENEES,42.99,-0.05,10,4.7,,,,,
7417,2006,11,23,7,15,20.5,,HUNGARY,HUNGARY:  BEREGDAROC,48.195,22.46,10,4.8,,,,,
7418,2006,11,23,11,4,44.3,,CHINA,CHINA:  XINJIANG PROVINCE:  NORTH,44.229,83.524,20,4.7,,,,,60
7419,2006,11,24,6,33,26.4,,INDONESIA,INDONESIA:  SULAWESI: PINRANG,-3.728,119.233,31,5.2,,,,,
7420,2006,12,1,14,1,47.5,,INDONESIA,INDONESIA:  SUMABAWA:  BIMA,-8.251,118.777,43,6.3,,1,14,,20
7421,2006,12,8,16,48,39.1,,SWITZERLAND,SWITZERLAND:  BASEL,47.58,7.6,5,3.9,,,,,
7441,2006,12,12,17,2,29.7,,THAILAND,THAILAND:  MAE RIM,18.901,98.916,10,4.6,,,,,5
7444,2006,12,17,21,39,17.4,,INDONESIA,"INDONESIA:  SUMATERA:  NORTHERN, MUARASIPONGI",0.626,99.859,30,5.8,,7,100,,680
7445,1966,12,31,22,15,16.6,3033,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-12.334,166.684,23,7.2,,,,,
7447,1997,9,30,6,27,24.7,3034,JAPAN,JAPAN:  HONSHU:  S,31.959,141.878,10,6.2,,,,,
7448,2007,3,25,0,41,57.8,3035,JAPAN,JAPAN:  HONSHU:  W COAST,37.336,136.588,8,6.7,5,1,359,,13556
7449,2006,12,24,22,43,26.7,,INDIA,INDIA:  RAJASTHAN,26.88,76.15,10,4.2,,,,,
7450,2006,12,25,20,1,0.4,,KYRGYZSTAN,KYRGYZSTAN:  KOCHKOR,42.156,76.163,12,5.8,,,,,2410
7451,2006,12,31,13,39,23.6,,HUNGARY,HUNGARY:  BUDAPEST,47.449,19.343,5,4.1,,,,,
7452,2007,1,8,17,21,50.2,,KYRGYZSTAN,KYRGYZSTAN:  ISFARIA,39.803,70.311,18,6,,,,,187
7453,2007,1,9,14,49,48.8,,CHINA,CHINA:  GANSU PROVINCE,37.021,103.911,20,4.5,,,,,2000
7454,2007,1,10,17,18,58.3,,CHINA,CHINA:  GANSU PROVINCE,33.259,104.74,23,4.7,,,,,
7455,2007,1,21,7,38,57,,TURKEY,TURKEY:  E,39.592,42.863,3,5.1,,,2,,
7456,2007,1,21,11,27,45,,INDONESIA,INDONESIA:  MOLUCCA ISLANDS:  N,1.065,126.282,22,7.5,,4,4,,
7457,2007,4,1,20,39,56.3,3037,SOLOMON ISLANDS,SOLOMON ISLANDS,-8.466,157.043,24,8.1,,2,,,300
7459,2007,3,25,0,40,1.6,3038,VANUATU,VANUATU ISLANDS,-20.617,169.357,34,7.1,,,,,
7462,2007,2,16,7,15,54,,PHILIPPINES,PHILIPPINES:  MINDANAO,6.614,126.24,79,4.9,,,,,
7463,2007,2,21,11,5,29.2,,TURKEY,"TURKEY:  DOGANKOY, PUTURGE, SIVRICE",38.318,39.267,10,5.7,,,,,
7465,2007,4,21,17,53,46.3,3044,CHILE,CHILE:  SOUTHERN,-45.243,-72.648,37,6.2,7,2,,,
7481,2007,3,6,3,49,38.9,,INDONESIA,INDONESIA:  SUMATRA:  SOUTHERN,-0.493,100.498,19,6.4,8,67,826,,43719
7482,2007,3,6,13,5,12.1,,COLOMBIA,"COLOMBIA:  CAUCA, SOTARA, PURACE,",2.082,-76.495,43,5,,,9,,9
7483,2007,3,6,22,32,6.8,,IRAN,IRAN:  WESTERN:  DORUD,33.49,48.93,16,4.7,,,35,,
7484,2007,3,25,13,57,58.2,,GREECE,"GREECE:  ARGOSTOLION, KEFALLINIA",38.34,20.42,15,5.8,6,,,,
7501,2007,4,13,5,42,23,,MEXICO,"MEXICO:  GUERRERO, ATOYAC",17.302,-100.198,34,6,5,,,,2
7502,2007,4,15,3,19,30.3,,JAPAN,JAPAN:  HONSHU:  W,34.807,136.239,16,4.6,,,12,,63
7503,2007,4,16,7,38,53.8,,ALBANIA,ALBANIA:  TIRANA,41.172,19.897,14,4.5,,,,,
7504,1970,5,14,9,20,,,RUSSIA,RUSSIA:  DAGESTAN,43,47,17,5.7,,,,,
7521,2007,7,16,1,13,22,3104,JAPAN,JAPAN:  HONSHU:  W COAST,37.57,138.478,10,6.6,,9,1088,12500,
7522,2007,5,8,15,46,49.1,,USA,MONTANA:  SHERIDAN,45.394,-112.13,14,4.5,5,,,,
7523,2007,5,16,8,56,16.4,,LAOS,"LAOS:  BOKEO;  THAILAND:  CHIANG RAI, CHIAN SAEN",20.504,100.746,24,6.3,,,,,
7524,2007,5,29,9,36,5.6,,INDONESIA,INDONESIA: LABUHA,-1.065,127.343,24,6.1,,,,,
7525,2007,6,2,21,34,57.7,,CHINA,CHINA:  YUNNAN PROVINCE:  NING'ER,23.028,101.052,5,6.1,,3,329,310,
7526,2007,4,28,7,18,11.3,,UK,UNITED KINGDOM:  ENGLAND:  FOLKESTONE,51.085,1.009,10,4.6,6,,1,,
7531,2007,8,2,2,37,42.3,3155,RUSSIA,RUSSIA:  TATAR STRAIT,47.116,141.798,5,6.2,,2,12,,11
7532,2007,8,2,3,21,42.8,3156,USA,ALASKA:  ALEUTIAN ISLANDS,51.307,-179.971,21,6.7,,,,,
7533,2007,8,8,17,4,58,,INDONESIA,INDONESIA:  JAVA,-5.968,107.655,289,7.5,,,,,
7534,2007,6,13,19,29,40.1,,GUATEMALA,GUATEMALA:  GUATEMALA CITY,13.554,-90.618,23,6.7,,,,,
7535,2007,6,18,14,29,48.2,,IRAN,IRAN:  QOM,34.437,50.833,5,5.5,,,,,
7537,2007,8,15,23,40,57.8,3168,PERU,"PERU:  ICA, PISCO, LIMA",-13.386,-76.603,39,8,8,514,1090,,52154
7554,2007,7,13,7,20,25.5,,ECUADOR,ECUADOR:  ZARUMA,-3.987,-79.836,50,4.5,,,,,
7574,2007,9,12,11,10,26.8,3228,INDONESIA,INDONESIA:  SUMATRA,-4.438,101.367,34,8.4,,25,161,,56425
7575,2007,9,12,23,49,3.7,,INDONESIA,INDONESIA:  SUMATRA,-2.625,100.841,35,7.9,,,,,
7594,2007,9,30,5,23,34,3248,NEW ZEALAND,NEW ZEALAND:  AUCKLAND ISLANDS,-49.418,163.954,10,7.4,,,,,
7595,2007,7,20,10,6,52,,CHINA,CHINA:  XINJIANG:  TEKES,42.913,82.378,10,5.6,,,,,2120
7596,2007,7,20,11,42,22.3,,USA,CALIFORNIA:  MONTCLAIR,37.804,-122.193,5,4.2,,,,,
7597,2007,7,21,22,44,13.5,,TAJIKISTAN,"TAJIKISTAN:  RASHT, ASHT",38.936,70.485,10,5.2,,12,,,
7598,2007,7,22,23,2,14.7,,INDIA,"INDIA:  UTTARKASHI, CHAMOLI, MUZAFFARNAGAR",30.881,78.239,19,4.3,,,3,,
7599,2007,7,26,5,40,16.1,,INDONESIA,INDONESIA:  MALUKU:  N,2.872,127.464,25,6.9,,,,,
7600,2007,8,1,17,8,51.4,,VANUATU,VANUATU ISLANDS:  LUGANVILLE,-15.595,167.68,120,7.2,,,,,
7601,2007,8,6,8,48,40,,USA,UTAH:  HUNTINGTON,39.465,-111.237,2,4.2,,9,,,
7614,2007,8,17,0,38,56,,USA,UTAH,39.464,-111.207,0,1.6,,3,6,,
7615,2007,8,20,19,15,53.5,,INDIA,INDIA:  MAHARASHTRA:  SATARA,17.2,73.7,5,4.4,,,,,
7616,2007,8,25,4,24,21.9,,IRAN,"IRAN:  HADJI ABAD, ORZUIYEH",28.154,56.652,10,5,,,4,,
7617,2007,9,9,18,36,37.6,,INDONESIA,INDONESIA:  SITUBONDO,-7.783,114.338,35,4.8,,,13,,
7634,2007,11,14,15,40,50.5,3293,CHILE,"CHILE:  TOCOPILLA, MARIA ELENA",-22.247,-69.89,40,7.7,8,2,65,,
7654,1970,3,11,22,38,34.6,3309,USA,ALASKA:  ANDREANOF ISLANDS,57.5,-153.9,29,6,5,,,,
7674,2007,11,25,16,2,17.9,,INDONESIA,INDONESIA:  SUMBAWA ISLAND,-8.277,118.339,35,6.5,,3,,,
7675,2007,11,29,19,0,20.4,5441,MARTINIQUE,MARTINIQUE,14.944,-61.274,156,7.4,,1,102,,
7694,2007,12,9,7,28,20.8,3599,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,-25.996,-177.514,153,7.8,,,,,
7695,2007,9,10,1,49,14.2,,COLOMBIA,"COLOMBIA:  NARINO, EL CHARCO, ISCUANDE, LA TOLA",2.982,-77.967,31,6.8,,,5,,35
7696,2007,10,15,12,29,36,,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND:  FIORDLAND,-44.785,167.583,26,6.8,,,,,
7697,2007,10,26,6,50,6.6,,PAKISTAN,PAKISTAN:  GHANCHE,35.304,76.753,10,4.8,,1,12,,
7698,2007,10,31,3,4,54.8,,USA,CALIFORNIA:  SAN JOSE,37.434,-121.774,10,5.6,,,,,
7699,2007,11,6,9,38,5.7,,INDIA,INDIA:  GUJARAT,21.181,70.724,10,5.1,,1,5,,
7700,2007,11,7,4,12,38.6,,PHILIPPINES,PHILIPPINES:  BOHOL ISLAND:  MABINI,9.721,124.647,72,5.1,,1,,,
7701,2007,11,7,7,10,21.9,,BANGLADESH,"BANGLADESH:  CHITTAGONG, BANDARBAN, RANGAMATI",22.15,92.388,29,5.1,,,10,,
7702,2007,11,16,3,13,0.1,,ECUADOR,PERU-ECUADOR:  GUAYAQUIL,-2.312,-77.838,123,6.8,,,,,
7703,2007,11,20,5,20,3.4,,IRAN,"IRAN:  WESTERN:  QAL' EH-YE TOL, KHUZESTAN",31.68,49.93,7,4.8,,,30,,
